,GENE_ID,GENE_NAME,GENE_POSLEFT,GENE_POSRIGHT,GENE_STRAND
1550,ECK120001551,ygiF,3199664,3200965,reverse
1551,ECK120001552,smf,3432436,3433560,reverse
1552,ECK120001553,smg,3431991,3432464,reverse
1553,ECK120001554,kch,1309016,1310269,reverse
1554,ECK120001555,yciI,1310569,1310865,reverse
1555,ECK120001556,clsA,1307185,1308645,reverse
1556,ECK120001557,evgA,2483755,2484369,forward
1557,ECK120001558,evgS,2484374,2487967,forward
1558,ECK120001559,ychG_2,1294426,1295016,reverse
1559,ECK120001560,proP,4330502,4332004,forward
1560,ECK120001561,eptA,4333947,4335590,reverse
1561,ECK120001562,basS,4332181,4333272,reverse
1562,ECK120001563,basR,4333282,4333950,reverse
1563,ECK120001564,sugE,4376875,4377192,forward
1564,ECK120001565,baeS,2162876,2164279,forward
1565,ECK120001566,baeR,2164276,2164998,forward
1566,ECK120001567,mfd,1170518,1173964,reverse
1567,ECK120001568,rnb,1346978,1348912,reverse
1568,ECK120001569,metN,221614,222645,reverse
1569,ECK120001570,mdlB,470636,472417,forward
1570,ECK120001571,sdaB,2929576,2930943,forward
1571,ECK120001572,artP,903006,903734,reverse
1572,ECK120001573,artI,902257,902988,reverse
1573,ECK120001574,artQ,901534,902250,reverse
1574,ECK120001575,artM,900866,901534,reverse
1575,ECK120001576,artJ,899844,900575,reverse
1576,ECK120001577,potF,893784,894896,forward
1577,ECK120001578,potG,894991,896124,forward
1578,ECK120001579,potH,896134,897087,forward
1579,ECK120001580,potI,897084,897929,forward
1580,ECK120001581,nohA,1635798,1636367,reverse
1581,ECK120001582,nohB,580834,581379,forward
1582,ECK120001583,ydeA,1617028,1618218,forward
1583,ECK120001584,marC,1618243,1618908,reverse
1584,ECK120001585,eamA,1620238,1621137,reverse
1585,ECK120001586,ydeE,1621332,1622519,forward
1586,ECK120001587,dgcZ,1622960,1623850,reverse
1587,ECK120001588,ydeI,1624105,1624497,reverse
1588,ECK120001589,ydeJ,1624773,1625291,forward
1589,ECK120001590,psuK,2258355,2259296,reverse
1590,ECK120001591,accA,208621,209580,forward
1591,ECK120001592,dkgB,229167,229970,forward
1592,ECK120001593,yafC,229967,230881,reverse
1593,ECK120001594,yafD,231122,231922,forward
1594,ECK120001595,yafE,231926,232549,forward
1595,ECK120001596,degS,3382200,3383267,forward
1596,ECK120001597,cyaY,3993739,3994059,reverse
1597,ECK120001598,fliG,2014880,2015875,forward
1598,ECK120001599,fliH,2015868,2016554,forward
1599,ECK120001600,ybbA,519733,520419,forward
1600,ECK120001601,uidB,1692890,1694263,reverse
1601,ECK120001602,yedD,2007677,2008090,reverse
1602,ECK120001603,yedE,2008277,2009482,forward
1603,ECK120001604,yedF,2009479,2009712,forward
1604,ECK120001605,yedK,2009821,2010489,forward
1605,ECK120001606,slyD,3477907,3478497,reverse
1606,ECK120001607,slyX,3477640,3477858,forward
1607,ECK120001608,bacA,3203310,3204131,reverse
1608,ECK120001609,moaC,818570,819055,forward
1609,ECK120001610,atoS,2320043,2321869,forward
1610,ECK120001611,atoC,2321866,2323251,forward
1611,ECK120001612,atoD,2323447,2324109,forward
1612,ECK120001613,atoA,2324109,2324759,forward
1613,ECK120001614,atoE,2324756,2326078,forward
1614,ECK120001615,atoB,2326109,2327293,forward
1615,ECK120001616,folB,3204221,3204589,reverse
1616,ECK120001617,plsY,3204694,3205311,forward
1617,ECK120001618,panB,148807,149601,reverse
1618,ECK120001619,hslV,4121757,4122287,reverse
1619,ECK120001620,modF,792316,793788,reverse
1620,ECK120001621,yadC,149715,150953,reverse
1621,ECK120001622,aas,2973855,2976014,reverse
1622,ECK120001623,lptB,3343944,3344669,forward
1623,ECK120001624,hpf,3346173,3346460,forward
1624,ECK120001625,ptsN,3346578,3347069,forward
1625,ECK120001626,yicG,3818874,3819491,forward
1626,ECK120001627,yicH,3830457,3832166,forward
1627,ECK120001628,yicI,3832219,3834537,reverse
1628,ECK120001629,yicJ,3834547,3835929,reverse
1629,ECK120001630,setC,3836953,3838137,forward
1630,ECK120001631,yicL,3838248,3839171,forward
1631,ECK120001632,nepI,3840549,3841739,reverse
1632,ECK120001633,yicN,3841950,3842402,reverse
1633,ECK120001634,adeQ,3842455,3843789,reverse
1634,ECK120001635,adeD,3843964,3845730,forward
1635,ECK120001636,emrD,3853922,3855106,forward
1636,ECK120001637,yidF,3855114,3855611,reverse
1637,ECK120001638,yidG,3855608,3855970,reverse
1638,ECK120001639,yidH,3855960,3856307,reverse
1639,ECK120001640,yidI,3856415,3856864,forward
1640,ECK120001641,galM,787797,788837,reverse
1641,ECK120001642,gpmA,786843,787595,reverse
1642,ECK120001643,pnuC,783166,783885,forward
1643,ECK120001644,udk,2142307,2142948,reverse
1644,ECK120001645,nudC,4196903,4197676,forward
1645,ECK120001646,acrA,484426,485619,reverse
1646,ECK120001647,acrB,481254,484403,reverse
1647,ECK120001648,yidJ,3856911,3858404,reverse
1648,ECK120001649,yidK,3858401,3860116,reverse
1649,ECK120001650,yidL,3860283,3861176,forward
1650,ECK120001651,glvG,3861349,3861987,reverse
1651,ECK120001652,glvB,3861987,3862472,reverse
1652,ECK120001653,glvC,3862497,3863603,reverse
1653,ECK120001654,yidP,3863899,3864615,forward
1654,ECK120001655,yidQ,3867728,3868060,forward
1655,ECK120001656,yidR,3868062,3869309,reverse
1656,ECK120001657,cbrA,3869377,3870441,forward
1657,ECK120001658,yidX,3875438,3876094,forward
1658,ECK120001659,mdtL,3891615,3892790,forward
1659,ECK120001660,yidZ,3892765,3893724,forward
1660,ECK120001661,yieE,3893881,3894630,forward
1661,ECK120001662,yieF,3894652,3895218,forward
1662,ECK120001663,adeP,3895272,3896609,reverse
1663,ECK120001664,yieH,3896774,3897439,forward
1664,ECK120001665,cbrB,3897506,3897973,forward
1665,ECK120001666,cbrC,3898022,3898609,forward
1666,ECK120001667,yieK,3898671,3899393,reverse
1667,ECK120001668,yieL,3899408,3900577,reverse
1668,ECK120001669,viaA,3928152,3929603,reverse
1669,ECK120001670,ravA,3929597,3931093,reverse
1670,ECK120001671,hsrA,3939185,3940612,reverse
1671,ECK120001672,yieP,3940635,3941327,reverse
1672,ECK120001673,phoH,1084992,1086056,forward
1673,ECK120001674,efeB,1083376,1084647,forward
1674,ECK120001675,gmhB,222833,223408,forward
1675,ECK120001676,metI,220968,221621,reverse
1676,ECK120001677,rsd,4196332,4196808,reverse
1677,ECK120001678,nfrB,590941,593178,reverse
1678,ECK120001679,nfrA,587982,590954,reverse
1679,ECK120001680,envR,3412803,3413465,reverse
1680,ECK120001681,yddA,1577657,1579342,reverse
1681,ECK120001682,yddB,1575247,1577619,reverse
1682,ECK120001683,pqqL,1572407,1575202,reverse
1683,ECK120001684,panC,147944,148795,reverse
1684,ECK120001685,panD,146314,146694,reverse
1685,ECK120001686,rpnC,146968,147870,forward
1686,ECK120001687,yadE,145081,146310,forward
1687,ECK120001688,rpnA,3543167,3544045,forward
1688,ECK120001689,otsA,1980188,1981612,reverse
1689,ECK120001690,otsB,1981587,1982387,reverse
1690,ECK120001691,chaA,1270749,1271849,reverse
1691,ECK120001692,setA,77621,78799,forward
1692,ECK120001693,tsaE,4395585,4396046,forward
1693,ECK120001694,yjeF,4394066,4395613,forward
1694,ECK120001695,yciK,1328354,1329112,reverse
1695,ECK120001696,ydcD,1529922,1530404,forward
1696,ECK120001697,pptA,1533052,1533285,forward
1697,ECK120001698,yibF,3761347,3761955,reverse
1698,ECK120001699,yibG,3768177,3768638,forward
1699,ECK120001700,yibH,3770243,3771379,reverse
1700,ECK120001701,yibI,3771382,3771744,reverse
1701,ECK120001702,yibJ,3767221,3767922,forward
1702,ECK120001703,yhhJ,3625679,3626803,reverse
1703,ECK120001704,selU,530132,531226,reverse
1704,ECK120001705,ybbC,527581,527949,forward
1705,ECK120001706,ybbD,528640,528900,forward
1706,ECK120001707,nuoM,2391512,2393041,reverse
1707,ECK120001708,nuoF,2400218,2401555,reverse
1708,ECK120001709,ybfE,711605,711898,reverse
1709,ECK120001710,ybfF,712038,712802,reverse
1710,ECK120001711,ybfG,715947,716357,reverse
1711,ECK120001712,ybfH,716388,716597,reverse
1712,ECK120001713,trmI,3102133,3102852,reverse
1713,ECK120001714,ydeK,1594109,1598086,reverse
1714,ECK120001715,nrfA,4287764,4289200,forward
1715,ECK120001716,smpB,2754896,2755378,forward
1716,ECK120001717,intA,2756159,2757400,forward
1717,ECK120001718,grcA,2716066,2716449,reverse
1718,ECK120001719,yfiE,2714439,2715320,reverse
1719,ECK120001720,yfiF,2717491,2718528,reverse
1720,ECK120001721,gmd,2127193,2128314,reverse
1721,ECK120001722,fcl,2126225,2127190,reverse
1722,ECK120001723,gmm,2125743,2126222,reverse
1723,ECK120001724,wcaI,2124523,2125746,reverse
1724,ECK120001725,cmtB,3078887,3079330,reverse
1725,ECK120001726,cmtA,3077471,3078859,reverse
1726,ECK120001727,ygdD,2941236,2941631,reverse
1727,ECK120001728,rlmM,2940143,2941243,reverse
1728,ECK120001729,gcvA,2941650,2942567,reverse
1729,ECK120001730,lplA,4623101,4624117,reverse
1730,ECK120001731,talA,2578666,2579616,forward
1731,ECK120001732,hofC,114522,115724,reverse
1732,ECK120001733,hybA,3144154,3145140,reverse
1733,ECK120001734,hybB,3142986,3144164,reverse
1734,ECK120001735,hybC,3141286,3142989,reverse
1735,ECK120001736,hybD,3140792,3141286,reverse
1736,ECK120001737,hybE,3140311,3140799,reverse
1737,ECK120001738,hybF,3139977,3140318,reverse
1738,ECK120001739,hybG,3139716,3139964,reverse
1739,ECK120001740,yebE,1929048,1929707,reverse
1740,ECK120001741,yebF,1930034,1930390,reverse
1741,ECK120001742,yebG,1930457,1930747,reverse
1742,ECK120001743,purT,1930881,1932059,forward
1743,ECK120001744,gcvP,3046168,3049041,reverse
1744,ECK120001745,aidB,4414275,4415900,forward
1745,ECK120001746,yjfC,4413028,4414191,forward
1746,ECK120001747,torA,1059256,1061802,forward
1747,ECK120001748,torC,1058084,1059256,forward
1748,ECK120001749,ispF,2871301,2871780,reverse
1749,ECK120001750,umpG,2869513,2870274,reverse
1750,ECK120001751,purU,1287782,1288624,reverse
1751,ECK120001752,yceI,1117901,1118476,reverse
1752,ECK120001753,amtB,472966,474252,forward
1753,ECK120001754,puuB,1364232,1365512,forward
1754,ECK120001755,amiA,2552352,2553221,forward
1755,ECK120001756,yghB,3153563,3154222,forward
1756,ECK120001757,yddE,1534965,1535858,reverse
1757,ECK120001758,etk,1042030,1044210,reverse
1758,ECK120001759,rpiB,4313350,4313799,forward
1759,ECK120001760,mobB,4040906,4041433,reverse
1760,ECK120001761,mobA,4041415,4041999,reverse
1761,ECK120001762,yihD,4042069,4042338,forward
1762,ECK120001763,srkA,4042415,4043401,forward
1763,ECK120001764,yihF,4044199,4045629,forward
1764,ECK120001765,yihG,4045670,4046602,reverse
1765,ECK120001766,yihI,4051347,4051856,forward
1766,ECK120001767,hemN,4052045,4053418,forward
1767,ECK120001768,bipA,4058407,4060230,forward
1768,ECK120001769,yihL,4060447,4061157,forward
1769,ECK120001770,yihM,4061165,4062145,forward
1770,ECK120001771,yihN,4062247,4063512,forward
1771,ECK120001772,yihO,4064363,4065766,reverse
1772,ECK120001773,yihP,4065809,4067194,reverse
1773,ECK120001774,yihQ,4067240,4069276,reverse
1774,ECK120001775,yihR,4069475,4070401,reverse
1775,ECK120001776,yihS,4070515,4071756,reverse
1776,ECK120001777,yihT,4071773,4072651,reverse
1777,ECK120001778,yihU,4072675,4073571,reverse
1778,ECK120001779,yihV,4073739,4074635,forward
1779,ECK120001780,yihW,4074669,4075454,forward
1780,ECK120001781,yihX,4075553,4076152,forward
1781,ECK120001782,yihY,4076146,4077018,forward
1782,ECK120001783,dtd,4077015,4077452,forward
1783,ECK120001784,yiiD,4077449,4078438,forward
1784,ECK120001785,yiiE,4079291,4079509,forward
1785,ECK120001786,yiiF,4079751,4079969,forward
1786,ECK120001787,fdoI,4081225,4081860,reverse
1787,ECK120001788,fdoH,4081857,4082759,reverse
1788,ECK120001789,fdoG,4082772,4085822,reverse
1789,ECK120001790,fdhD,4086016,4086849,forward
1790,ECK120001791,yiiG,4087002,4088057,forward
1791,ECK120001792,frvR,4088107,4089855,reverse
1792,ECK120001793,frvX,4089855,4090925,reverse
1793,ECK120001794,frvB,4090915,4092366,reverse
1794,ECK120001795,frvA,4092377,4092823,reverse
1795,ECK120001796,rhaM,4093124,4093438,reverse
1796,ECK120001797,rhaD,4093448,4094272,reverse
1797,ECK120001798,rhaA,4094723,4095982,reverse
1798,ECK120001799,rhaB,4095979,4097448,reverse
1799,ECK120001800,kdgT,4101690,4102673,forward
1800,ECK120001801,yiiM,4102822,4103496,forward
1801,ECK120001802,gph,3513631,3514389,reverse
1802,ECK120001803,fieF,4106469,4107371,forward
1803,ECK120001804,yiiQ,4111615,4112214,reverse
1804,ECK120001805,yiiR,4112315,4112755,forward
1805,ECK120001806,yiiS,4112967,4113266,forward
1806,ECK120001807,uspD,4113293,4113721,forward
1807,ECK120001808,zapB,4118515,4118760,forward
1808,ECK120001809,rraA,4118845,4119330,reverse
1809,ECK120001810,menA,4119423,4120349,reverse
1810,ECK120001811,hslU,4120416,4121747,reverse
1811,ECK120001812,yiiX,4127286,4127894,reverse
1812,ECK120001813,tehA,1500573,1501565,forward
1813,ECK120001814,tehB,1501562,1502155,forward
1814,ECK120001815,opgG,1109335,1110870,forward
1815,ECK120001816,opgH,1110863,1113406,forward
1816,ECK120001817,trxC,2718735,2719154,forward
1817,ECK120001818,trmL,3781215,3781688,forward
1818,ECK120001819,dctR,3654683,3655213,forward
1819,ECK120001820,slp,3653961,3654527,forward
1820,ECK120001821,yeeA,2079533,2080591,reverse
1821,ECK120001822,sbmC,2080789,2081262,reverse
1822,ECK120001823,dacD,2081381,2082547,reverse
1823,ECK120001824,yeeD,2084226,2084453,reverse
1824,ECK120001825,yeeE,2084467,2085525,reverse
1825,ECK120001826,plaP,2085704,2087062,reverse
1826,ECK120001827,rpoE,2709437,2710012,reverse
1827,ECK120001828,recT,1413984,1414793,reverse
1828,ECK120001829,ralR,1413733,1413927,reverse
1829,ECK120001830,ydaC,1413531,1413740,reverse
1830,ECK120001831,yijE,4136108,4137013,forward
1831,ECK120001832,yijF,4137040,4137657,reverse
1832,ECK120001833,gldA,4137932,4139035,reverse
1833,ECK120001834,fsaB,4139046,4139708,reverse
1834,ECK120001835,ptsA,4139720,4142221,reverse
1835,ECK120001836,frwC,4142530,4143609,forward
1836,ECK120001837,frwB,4143624,4143944,forward
1837,ECK120001838,pflD,4143995,4146292,forward
1838,ECK120001839,pflC,4146258,4147136,forward
1839,ECK120001840,frwD,4147138,4147479,forward
1840,ECK120001841,yijO,4147466,4148317,reverse
1841,ECK120001842,eptC,4148532,4150265,reverse
1842,ECK120001843,nfi,4198790,4199461,forward
1843,ECK120001844,yjaG,4199504,4200094,forward
1844,ECK120001845,yjaH,4200566,4201261,forward
1845,ECK120001846,zraP,4201263,4201688,reverse
1846,ECK120001847,yjbB,4227731,4229362,forward
1847,ECK120001848,pepE,4229453,4230142,reverse
1848,ECK120001849,rluF,4230354,4231226,forward
1849,ECK120001850,yjbD,4231359,4231631,reverse
1850,ECK120001851,yjbE,4235906,4236148,forward
1851,ECK120001852,yjbF,4236262,4236900,forward
1852,ECK120001853,yjbG,4236897,4237634,forward
1853,ECK120001854,yjbH,4237634,4239730,forward
1854,ECK120001855,yjbI,4250955,4252283,forward
1855,ECK120001856,yjbJ,4259237,4259446,forward
1856,ECK120001857,zur,4259488,4260003,reverse
1857,ECK120001858,yjbL,4260321,4260575,forward
1858,ECK120001859,yjbM,4260599,4261306,forward
1859,ECK120001860,dusA,4261669,4262706,forward
1860,ECK120001861,pspG,4262840,4263082,forward
1861,ECK120001862,aphA,4269414,4270127,forward
1862,ECK120001863,yjbQ,4270238,4270654,forward
1863,ECK120001864,yjbR,4270658,4271014,forward
1864,ECK120001865,yjcB,4274760,4275041,reverse
1865,ECK120001866,pdeC,4275471,4277057,forward
1866,ECK120001867,ghxP,4278479,4279828,forward
1867,ECK120001868,yjcE,4279980,4281629,forward
1868,ECK120001869,yjcF,4281783,4283075,reverse
1869,ECK120001870,actP,4283253,4284902,reverse
1870,ECK120001871,yjcH,4284899,4285213,reverse
1871,ECK120001872,nrfB,4289245,4289811,forward
1872,ECK120001873,nrfC,4289808,4290479,forward
1873,ECK120001874,nrfD,4290476,4291432,forward
1874,ECK120001875,nrfE,4291512,4293170,forward
1875,ECK120001876,nrfF,4293163,4293546,forward
1876,ECK120001877,nrfG,4293543,4294139,forward
1877,ECK120001878,yjcO,4296436,4297125,reverse
1878,ECK120001879,mdtP,4299564,4301030,reverse
1879,ECK120001880,mdtO,4301027,4303078,reverse
1880,ECK120001881,mdtN,4303078,4304109,reverse
1881,ECK120001882,yjcS,4304612,4306597,reverse
1882,ECK120001883,alsK,4306870,4307799,reverse
1883,ECK120001884,alsE,4307783,4308478,reverse
1884,ECK120001885,alsC,4308489,4309469,reverse
1885,ECK120001886,alsA,4309448,4310980,reverse
1886,ECK120001887,lldP,3777399,3779054,forward
1887,ECK120001888,lldR,3779054,3779830,forward
1888,ECK120001889,lldD,3779827,3781017,forward
1889,ECK120001890,yibL,3776665,3777027,forward
1890,ECK120001891,mtlR,3775572,3776159,forward
1891,ECK120001892,adiY,4337168,4337929,reverse
1892,ECK120001893,flgK,1138378,1140021,forward
1893,ECK120001894,zntR,3438705,3439130,reverse
1894,ECK120001895,yhdN,3439141,3439509,reverse
1895,ECK120001896,nupC,2513042,2514244,forward
1896,ECK120001897,htrE,152829,155426,reverse
1897,ECK120001898,yadV,155461,156201,reverse
1898,ECK120001899,fimI,4543728,4544267,forward
1899,ECK120001900,fliP,2021869,2022606,forward
1900,ECK120001901,fliQ,2022616,2022885,forward
1901,ECK120001902,fliR,2022893,2023678,forward
1902,ECK120001903,rfbA,2110138,2111019,reverse
1903,ECK120001904,rfbC,2109581,2110138,reverse
1904,ECK120001905,rfbX,2108337,2109584,reverse
1905,ECK120001906,glf,2107226,2108329,reverse
1906,ECK120001907,wbbH,2106060,2107226,reverse
1907,ECK120001908,wbbI,2105065,2106057,reverse
1908,ECK120001909,wbbJ,2104494,2105084,reverse
1909,ECK120001910,wbbK,2103391,2104509,reverse
1910,ECK120001911,wbbL_1,2102916,2103389,reverse
1911,ECK120001912,yehA,2187380,2188414,reverse
1912,ECK120001913,yehB,2188430,2190910,reverse
1913,ECK120001914,yehC,2190926,2191645,reverse
1914,ECK120001915,yehD,2191680,2192222,reverse
1915,ECK120001916,yehE,2192515,2192796,reverse
1916,ECK120001917,molR_1,2196474,2197298,forward
1917,ECK120001918,yehI,2200279,2203911,forward
1918,ECK120001919,yehL,2204596,2205684,forward
1919,ECK120001920,yehM,2205695,2207974,forward
1920,ECK120001921,yehP,2207967,2209103,forward
1921,ECK120001922,yehQ,2209100,2210944,forward
1922,ECK120001923,yehR,2211225,2211686,forward
1923,ECK120001924,yehS,2211726,2212196,reverse
1924,ECK120001925,btsR,2212243,2212962,reverse
1925,ECK120001926,btsS,2212959,2214644,reverse
1926,ECK120001927,mlrA,2214866,2215597,forward
1927,ECK120001928,yehW,2215745,2216476,reverse
1928,ECK120001929,yehX,2216481,2217407,reverse
1929,ECK120001930,yehY,2217400,2218557,reverse
1930,ECK120001931,osmF,2218564,2219481,reverse
1931,ECK120001932,bglX,2219692,2221989,reverse
1932,ECK120001933,pbpG,2223938,2224870,reverse
1933,ECK120001934,yohC,2225044,2225631,reverse
1934,ECK120001935,yohD,2225801,2226379,forward
1935,ECK120001936,yohF,2226509,2227270,reverse
1936,ECK120001937,mdtQ,2227323,2228411,reverse
1937,ECK120001938,yohH,2228549,2228686,reverse
1938,ECK120001939,dusC,2229438,2230385,reverse
1939,ECK120001940,yohJ,2230624,2231022,forward
1940,ECK120001941,yohK,2231019,2231714,forward
1941,ECK120001942,sanA,2232878,2233597,forward
1942,ECK120001943,yeiG,2243910,2244746,forward
1943,ECK120001944,yeiH,2249717,2250766,forward
1944,ECK120001945,yeiI,2251700,2252788,forward
1945,ECK120001946,nupX,2252895,2254145,reverse
1946,ECK120001947,rihB,2254245,2255186,reverse
1947,ECK120001948,yeiL,2255355,2256014,forward
1948,ECK120001949,psuT,2256085,2257335,reverse
1949,ECK120001950,psuG,2257429,2258367,reverse
1950,ECK120001951,setB,2263863,2265044,forward
1951,ECK120001952,yeiP,2265450,2266022,forward
1952,ECK120001953,yeiQ,2266245,2267711,forward
1953,ECK120001954,yejA,2272364,2274178,forward
1954,ECK120001955,yejB,2274179,2275273,forward
1955,ECK120001956,yejE,2275273,2276298,forward
1956,ECK120001957,yejF,2276300,2277889,forward
1957,ECK120001958,yejG,2277893,2278237,reverse
1958,ECK120001959,yejL,2284129,2284356,forward
1959,ECK120001960,rsuA,2279788,2280483,reverse
1960,ECK120001961,radD,2280632,2282392,forward
1961,ECK120001962,yejK,2282940,2283947,reverse
1962,ECK120001963,yejM,2284376,2286136,forward
1963,ECK120001964,yejO,2286390,2288900,reverse
1964,ECK120001965,ccmH,2291358,2292410,reverse
1965,ECK120001966,ccmG,2292407,2292964,reverse
