,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
1816,ECK125095449,mqsRp2,3168562.0,Sigma70,reverse,3168569.0,3168574.0,3168592.0,3168597.0
1817,ECK125095450,xdhAp2,3000265.0,Sigma54,forward,3000247.0,3000252.0,3000235.0,3000239.0
1818,ECK125095451,acrDp2,2587550.0,Sigma54,forward,2587533.0,2587537.0,2587521.0,2587526.0
1819,ECK125095452,greAp1,3328864.0,Sigma70,reverse,3328869.0,3328874.0,3328892.0,3328897.0
1820,ECK125095453,ftnAp,1988682.0,Sigma70,forward,1988670.0,1988675.0,1988647.0,1988652.0
1821,ECK125108717,dsrAp,2025313.0,Sigma70,reverse,2025318.0,2025323.0,2025341.0,2025346.0
1822,ECK125108718,fnrSp,1409129.0,Sigma70,forward,1409119.0,1409124.0,1409093.0,1409098.0
1823,ECK125108719,mgrRp,1622914.0,Sigma70,reverse,1622921.0,1622926.0,1622947.0,1622952.0
1824,ECK125108720,mgtSp,1622588.0,Sigma70,forward,1622574.0,1622579.0,1622547.0,1622552.0
1825,ECK125108721,eptBp,3710581.0,"Sigma24, Sigma70",reverse,3710585.0,3710590.0,3710606.0,3710611.0
1826,ECK125108939,selAp,3761297.0,,reverse,,,,
1827,ECK125108940,ydjAp,1848700.0,,reverse,,,,
1828,ECK125108941,selDp2,1848029.0,,reverse,,,,
1829,ECK125108942,selCp,3836198.0,,forward,,,,
1830,ECK125109029,ynjHp2,1842188.0,Sigma28,reverse,1842195.0,1842202.0,1842218.0,1842222.0
1831,ECK125109030,yjdAp2,4327064.0,Sigma28,forward,4327050.0,4327057.0,4327030.0,4327034.0
1832,ECK125109031,yjdAp1,4327079.0,Sigma28,forward,4327065.0,4327072.0,4327046.0,4327050.0
1833,ECK125109032,oxySp,4158394.0,Sigma70,reverse,4158403.0,4158408.0,4158427.0,4158432.0
1834,ECK125109033,ykfBp1,266158.0,Sigma28,reverse,266165.0,266172.0,266187.0,266191.0
1835,ECK125109034,ykfBp2,266227.0,Sigma28,reverse,266234.0,266241.0,266257.0,266261.0
1836,ECK125109035,hemLp1,174902.0,Sigma28,reverse,174909.0,174916.0,174931.0,174935.0
1837,ECK125109036,hemLp2,174941.0,Sigma28,reverse,174948.0,174955.0,174970.0,174974.0
1838,ECK125109141,ttdAp,3206424.0,Sigma70,forward,3206413.0,3206418.0,3206392.0,3206397.0
1839,ECK125109142,ttdRp,3206380.0,,reverse,,,,
1840,ECK125109143,rnlAp2,2765894.0,Sigma70,forward,2765877.0,2765882.0,2765854.0,2765859.0
1841,ECK125109144,rnlBp2,2766860.0,Sigma70,forward,2766848.0,2766853.0,2766827.0,2766832.0
1842,ECK125109145,ycgZp,1215752.0,"Sigma38, Sigma70",forward,1215735.0,1215745.0,1215716.0,1215721.0
1843,ECK125109145,ycgZp,1215752.0,"Sigma38, Sigma70",forward,1215735.0,1215745.0,1215716.0,1215721.0
1844,ECK125109146,casAp,2884319.0,Sigma70,reverse,2884326.0,2884331.0,2884349.0,2884354.0
1845,ECK125109810,yihIp,4051308.0,Sigma70,forward,4051295.0,4051300.0,4051274.0,4051279.0
1846,ECK125109852,pfkAp1,4107522.0,"Sigma70, Sigma38",forward,,,,
1847,ECK125109853,pgkp2,3072648.0,,reverse,,,,
1848,ECK125109854,pgkp3,3072735.0,Sigma70,reverse,,,,
1849,ECK125109855,gpmAp2,787670.0,"Sigma70, Sigma38",reverse,,,,
1850,ECK125109856,enop4,2907968.0,"Sigma70, Sigma38",reverse,,,,
1851,ECK125109857,enop7,2908152.0,"Sigma70, Sigma38",reverse,,,,
1852,ECK125109858,pykFp3,1755617.0,,forward,,,,
1853,ECK125109859,glnDp,188655.0,,reverse,,,,
1854,ECK125109860,yfgFp,2629031.0,,reverse,,,,
1855,ECK125109861,yqhDp,3155302.0,Sigma70,forward,3155290.0,3155295.0,3155267.0,3155272.0
1856,ECK125109862,fhuFp2,4605752.0,Sigma70,reverse,4605760.0,4605765.0,4605782.0,4605787.0
1857,ECK125109863,rcsDp,2313452.0,Sigma70,forward,2313441.0,2313446.0,2313418.0,2313423.0
1858,ECK125109864,rcsBp1,2315695.0,Sigma70,forward,2315681.0,2315686.0,2315658.0,2315663.0
1859,ECK125109865,rcsBp2,2315975.0,Sigma70,forward,2315963.0,2315968.0,2315939.0,2315944.0
1860,ECK125109866,fadHp,3231624.0,,forward,,,,
1861,ECK125122032,yciEp,1315396.0,Sigma70,reverse,1315403.0,1315408.0,1315425.0,1315430.0
1862,ECK125122033,yciCp,1313698.0,Sigma70,reverse,1313705.0,1313710.0,1313729.0,1313734.0
1863,ECK125122034,pcnBp4,159391.0,Sigma38,reverse,159397.0,159407.0,159420.0,159425.0
1864,ECK125122035,rplUp,3333516.0,Sigma70,reverse,3333524.0,3333529.0,3333547.0,3333552.0
1865,ECK125122036,ibaGp2,3336886.0,Sigma24,reverse,3336893.0,3336897.0,3336916.0,3336921.0
1866,ECK125122037,mlrAp,2214840.0,"Sigma70, Sigma38",forward,2214828.0,2214833.0,2214804.0,2214809.0
1867,ECK125122037,mlrAp,2214840.0,"Sigma70, Sigma38",forward,2214823.0,2214833.0,2214805.0,2214810.0
1868,ECK125134701,luxSp1,2815065.0,Sigma38,reverse,2815073.0,2815083.0,2815095.0,2815100.0
1869,ECK125134703,glgBp,3573657.0,Sigma70,reverse,3573664.0,3573669.0,3573691.0,3573696.0
1870,ECK125134704,glgAp,3568392.0,Sigma70,reverse,3568399.0,3568404.0,3568422.0,3568427.0
1871,ECK125134706,yqjHp,3216538.0,Sigma70,reverse,3216542.0,3216547.0,3216568.0,3216573.0
1872,ECK125134707,pstCp,3910542.0,"Sigma70, Sigma38",reverse,3910552.0,3910557.0,3910575.0,3910580.0
1873,ECK125134707,pstCp,3910542.0,"Sigma70, Sigma38",reverse,3910554.0,3910564.0,3910575.0,3910580.0
1874,ECK125134709,pstBp1,3908556.0,"Sigma70, Sigma38",reverse,3908561.0,3908566.0,3908584.0,3908589.0
1875,ECK125134709,pstBp1,3908556.0,"Sigma70, Sigma38",reverse,3908561.0,3908571.0,3908582.0,3908587.0
1876,ECK125134711,phoUp,3907665.0,Sigma70,reverse,3907672.0,3907677.0,3907697.0,3907702.0
1877,ECK125134713,uxaBp,1610720.0,Sigma70,reverse,1610730.0,1610735.0,1610751.0,1610756.0
1878,ECK125134715,intSp,2466515.0,Sigma70,forward,2466503.0,2466508.0,2466479.0,2466484.0
1879,ECK125134716,yhiMp,3634743.0,Sigma38,forward,3634725.0,3634735.0,3634705.0,3634710.0
1880,ECK125134717,hdfRp,3948021.0,Sigma38,reverse,3948028.0,3948038.0,3948052.0,3948057.0
1881,ECK125134718,iraMp2,1212123.0,Sigma70,reverse,1212125.0,1212130.0,1212148.0,1212153.0
1882,ECK125134720,adep,3843910.0,Sigma70,forward,3843898.0,3843903.0,3843875.0,3843880.0
1883,ECK125135013,tufAp2,3471583.0,Sigma70,reverse,3471590.0,3471595.0,3471612.0,3471617.0
1884,ECK125135014,mhpRp1,368536.0,Sigma70,reverse,368542.0,368547.0,368563.0,368568.0
1885,ECK125135016,kdsCp2,3342010.0,Sigma70,forward,3342003.0,3342008.0,3341980.0,3341985.0
1886,ECK125135017,kdsCp3,3341719.0,Sigma70,forward,3341706.0,3341711.0,3341685.0,3341690.0
1887,ECK125135018,lptAp2,3343299.0,Sigma70,forward,3343282.0,3343287.0,3343260.0,3343265.0
1888,ECK125135019,yjbEp2,4235872.0,Sigma70,forward,4235860.0,4235865.0,4235836.0,4235841.0
1889,ECK125135020,grxBp,1124103.0,Sigma70,reverse,1124109.0,1124114.0,1124133.0,1124138.0
1890,ECK125135021,yccTp,1027837.0,,reverse,,,,
1891,ECK125135022,arrSp,3658054.0,"Sigma70, Sigma38",reverse,3658055.0,3658060.0,3658079.0,3658084.0
1892,ECK125135022,arrSp,3658054.0,"Sigma70, Sigma38",reverse,3658061.0,3658071.0,3658084.0,3658089.0
1893,ECK125135023,nadCp,118663.0,,reverse,,,,
1894,ECK125135024,ampD,118703.0,,forward,,,,
1895,ECK125135025,panDp,146745.0,,reverse,,,,
1896,ECK125135026,yaePp,214187.0,,reverse,,,,
1897,ECK125135027,yaeQp,214280.0,,forward,,,,
1898,ECK125135028,yaiZp,399454.0,,forward,,,,
1899,ECK125135029,ybaQp,508191.0,,forward,,,,
1900,ECK125135030,qmcAp,515823.0,,reverse,,,,
1901,ECK125135031,ybbLp,515903.0,,forward,,,,
1902,ECK125135032,mntRp,853098.0,,forward,,,,
1903,ECK125135033,ybiTp,855947.0,,forward,,,,
1904,ECK125135034,yccFp,1024365.0,,reverse,,,,
1905,ECK125135035,helDp,1024438.0,,forward,,,,
1906,ECK125135036,comRp,1168844.0,,reverse,,,,
1907,ECK125135037,bhsAp,1169033.0,Sigma24,forward,,,,
1908,ECK125135038,ydbKp,1440831.0,,reverse,,,,
1909,ECK125135039,ydbJp,1441029.0,,forward,,,,
1910,ECK125135040,ydcIp,1495134.0,,reverse,,,,
1911,ECK125135041,ydfKp,1632723.0,,forward,,,,
1912,ECK125135042,ynfMp,1669672.0,,forward,,,,
1913,ECK125135043,ynjFp,1841432.0,,reverse,,,,
1914,ECK125135044,yeaPp,1877657.0,,forward,,,,
1915,ECK125135045,dusCp,2230395.0,,reverse,,,,
1916,ECK125135046,yohJp,2230509.0,,forward,,,,
1917,ECK125135047,yeiWp,2265330.0,,reverse,,,,
1918,ECK125135048,yeiPp,2265417.0,,forward,,,,
1919,ECK125135049,narQp,2585577.0,,forward,,,,
1920,ECK125135050,ypfMp,2590970.0,,reverse,,,,
1921,ECK125135051,yfgGp,2629253.0,,forward,,,,
1922,ECK125135052,rppHp,2968993.0,,reverse,,,,
1923,ECK125135053,zupTp,3182433.0,,forward,,,,
1924,ECK125135054,yraRp,3298897.0,,reverse,,,,
1925,ECK125135055,aaeXp,3389430.0,,reverse,,,,
1926,ECK125135056,aaeRp,3389496.0,,forward,,,,
1927,ECK125135057,bioHp,3544858.0,,reverse,,,,
1928,ECK125135058,yjcBp,4275164.0,,reverse,,,,
1929,ECK125135059,yjcDp,4278321.0,,forward,,,,
1930,ECK125135060,plsBp2,4256502.0,,reverse,,,,
1931,ECK125135061,dgkAp1,4256457.0,,forward,,,,
1932,ECK125135062,cbpAp2,1063828.0,Sigma38,reverse,1063835.0,1063845.0,1063856.0,1063861.0
1933,ECK125136344,yaaXp4,5030.0,Sigma70,forward,5018.0,5023.0,4991.0,4996.0
1934,ECK125136345,yaaAp3,6587.0,Sigma24,reverse,6594.0,6600.0,6619.0,6625.0
1935,ECK125136346,yaaAp5,6615.0,Sigma70,reverse,6620.0,6625.0,6645.0,6650.0
1936,ECK125136347,yaaJp4,8017.0,Sigma70,reverse,8023.0,8028.0,8045.0,8050.0
1937,ECK125136348,yaaWp3,11542.0,Sigma32,reverse,11548.0,11553.0,11570.0,11576.0
1938,ECK125136349,yaaIp2,11938.0,Sigma70,reverse,11944.0,11949.0,11968.0,11973.0
1939,ECK125136350,yaaIp3,11913.0,Sigma70,reverse,11918.0,11923.0,11939.0,11944.0
1940,ECK125136351,yaaIp4,11825.0,Sigma70,reverse,11831.0,11836.0,11854.0,11859.0
1941,ECK125136352,insLp5,15380.0,Sigma70,forward,15369.0,15374.0,15348.0,15353.0
1942,ECK125136353,insLp6,15436.0,Sigma28,forward,15423.0,15430.0,15402.0,15407.0
1943,ECK125136354,hokCp4,16951.0,Sigma70,reverse,16956.0,16961.0,16980.0,16985.0
1944,ECK125136355,caiEp3,35499.0,Sigma28,reverse,35505.0,35512.0,35528.0,35533.0
1945,ECK125136356,caiEp5,35440.0,Sigma32,reverse,35446.0,35451.0,35467.0,35473.0
1946,ECK125136357,caiEp7,35399.0,Sigma28,reverse,35405.0,35412.0,35427.0,35432.0
1947,ECK125136358,kefFp2,47080.0,Sigma32,forward,47068.0,47073.0,47048.0,47054.0
1948,ECK125136359,apaHp4,51293.0,Sigma24,reverse,51298.0,51304.0,51324.0,51330.0
1949,ECK125136360,djlAp3,57268.0,Sigma70,forward,57258.0,57263.0,57236.0,57241.0
1950,ECK125136361,rluAp1,60450.0,Sigma24,reverse,60456.0,60462.0,60479.0,60485.0
1951,ECK125136362,thiQp2,73085.0,Sigma70,reverse,73091.0,73096.0,73114.0,73119.0
1952,ECK125136363,leuDp4,79594.0,Sigma24,reverse,79599.0,79605.0,79621.0,79627.0
1953,ECK125136364,fruRp8,87947.0,Sigma32,forward,87937.0,87942.0,87919.0,87925.0
1954,ECK125136365,ampDp5,118681.0,Sigma24,forward,118669.0,118675.0,118648.0,118654.0
1955,ECK125136366,yacHp3,131307.0,Sigma24,reverse,131314.0,131320.0,131339.0,131345.0
1956,ECK125136367,yacHp5,131466.0,Sigma70,reverse,131472.0,131477.0,131493.0,131498.0
1957,ECK125136368,yadEp3,144965.0,Sigma24,forward,144952.0,144958.0,144927.0,144933.0
1958,ECK125136369,yadEp4,145053.0,Sigma38,forward,,,,
1959,ECK125136370,yadDp3,146898.0,Sigma70,forward,146887.0,146892.0,146861.0,146866.0
1960,ECK125136371,yadDp4,146959.0,Sigma32,forward,146948.0,146953.0,146925.0,146931.0
1961,ECK125136372,yadDp5,146957.0,Sigma32,forward,146946.0,146951.0,146925.0,146931.0
1962,ECK125136373,panCp2,148920.0,Sigma24,reverse,148926.0,148932.0,148952.0,148958.0
1963,ECK125136374,panCp4,148910.0,Sigma70,reverse,148916.0,148921.0,148941.0,148946.0
1964,ECK125136375,htrEp1,155518.0,Sigma54,reverse,155523.0,155527.0,155537.0,155542.0
1965,ECK125136376,htrEp5,155438.0,Sigma70,reverse,155444.0,155449.0,155469.0,155474.0
1966,ECK125136377,yadNp1,156984.0,Sigma24,reverse,156989.0,156995.0,157012.0,157018.0
1967,ECK125136378,yadNp7,157055.0,Sigma70,reverse,157062.0,157067.0,157083.0,157088.0
1968,ECK125136379,yadNp8,157031.0,Sigma70,reverse,157037.0,157042.0,157058.0,157063.0
1969,ECK125136380,gluQp1,160143.0,Sigma24,reverse,160149.0,160155.0,160173.0,160179.0
1970,ECK125136381,hrpBp2,162075.0,Sigma38,forward,,,,
1971,ECK125136382,clcAp10,175052.0,Sigma70,forward,175041.0,175046.0,175018.0,175023.0
1972,ECK125136383,yadSp5,177786.0,Sigma70,reverse,177792.0,177797.0,177817.0,177822.0
1973,ECK125136384,yadSp6,177700.0,Sigma70,reverse,177705.0,177710.0,177727.0,177732.0
1974,ECK125136385,yadSp7,177757.0,Sigma24,reverse,177764.0,177770.0,177785.0,177791.0
1975,ECK125136386,frrp3,192812.0,Sigma70,forward,192802.0,192807.0,192776.0,192781.0
1976,ECK125136387,frrp6,192849.0,Sigma24,forward,192837.0,192843.0,192811.0,192817.0
1977,ECK125136388,dxrp1,193471.0,Sigma24,forward,193460.0,193466.0,193435.0,193441.0
1978,ECK125136389,dxrp3,193335.0,Sigma70,forward,193325.0,193330.0,193298.0,193303.0
1979,ECK125136390,dxrp4,193338.0,Sigma28,forward,193325.0,193332.0,193305.0,193310.0
1980,ECK125136391,dxrp5,193411.0,Sigma24,forward,193399.0,193405.0,193378.0,193384.0
1981,ECK125136392,cdsAp2,195561.0,Sigma70,forward,195550.0,195555.0,195528.0,195533.0
1982,ECK125136393,cdsAp3,195555.0,Sigma70,forward,195545.0,195550.0,195520.0,195525.0
1983,ECK125136394,yaeRp3,211858.0,Sigma70,forward,211846.0,211851.0,211822.0,211827.0
1984,ECK125136395,yaeQp3,214088.0,Sigma24,forward,214077.0,214083.0,214055.0,214061.0
1985,ECK125136396,yaeQp6,214195.0,Sigma70,forward,214183.0,214188.0,214160.0,214165.0
1986,ECK125136397,yaeFp1,217135.0,Sigma24,reverse,217141.0,217147.0,217165.0,217171.0
1987,ECK125136398,yafCp6,231083.0,Sigma32,reverse,231088.0,231093.0,231108.0,231114.0
1988,ECK125136399,mltDp3,234025.0,Sigma70,reverse,234031.0,234036.0,234056.0,234061.0
1989,ECK125136400,mltDp4,233982.0,Sigma70,reverse,233988.0,233993.0,234011.0,234016.0
1990,ECK125136401,gloBp5,234926.0,Sigma70,reverse,234932.0,234937.0,234959.0,234964.0
1991,ECK125136402,yafSp2,234784.0,Sigma70,forward,234773.0,234778.0,234748.0,234753.0
1992,ECK125136403,yafTp4,237235.0,Sigma70,forward,237225.0,237230.0,237204.0,237209.0
1993,ECK125136404,yafTp5,237260.0,Sigma70,forward,237250.0,237255.0,237229.0,237234.0
1994,ECK125136405,yafTp6,237278.0,Sigma70,forward,237268.0,237273.0,237246.0,237251.0
1995,ECK125136406,ivyp4,240319.0,Sigma70,forward,240307.0,240312.0,240284.0,240289.0
1996,ECK125136407,ivyp5,240329.0,Sigma32,forward,240318.0,240323.0,240298.0,240304.0
1997,ECK125136408,lpcAp1,243468.0,Sigma24,forward,243455.0,243461.0,243432.0,243438.0
1998,ECK125136409,yafKp6,245993.0,Sigma70,reverse,245999.0,246004.0,246023.0,246028.0
1999,ECK125136410,yafLp6,246641.0,Sigma70,forward,246631.0,246636.0,246606.0,246611.0
2000,ECK125136411,rayTp1,247544.0,Sigma54,forward,247535.0,247539.0,247520.0,247525.0
2001,ECK125136412,rayTp8,247624.0,Sigma70,forward,247613.0,247618.0,247590.0,247595.0
2002,ECK125136413,proBp8,260216.0,Sigma70,forward,260205.0,260210.0,260180.0,260185.0
2003,ECK125136414,proBp11,260303.0,Sigma32,forward,260292.0,260297.0,260269.0,260275.0
2004,ECK125136415,ykfIp7,263818.0,Sigma24,reverse,263823.0,263829.0,263844.0,263850.0
2005,ECK125136416,insHp5,275298.0,Sigma70,reverse,275304.0,275309.0,275325.0,275330.0
2006,ECK125136417,mmuPp1,275119.0,Sigma24,forward,275108.0,275114.0,275085.0,275091.0
2007,ECK125136418,mmuPp2,275315.0,Sigma24,forward,275302.0,275308.0,275279.0,275285.0
2008,ECK125136419,mmuPp5,275287.0,Sigma70,forward,275276.0,275281.0,275251.0,275256.0
2009,ECK125136420,mmuPp6,275206.0,Sigma32,forward,275195.0,275200.0,275176.0,275182.0
2010,ECK125136421,mmuPp7,275285.0,Sigma70,forward,275274.0,275279.0,275251.0,275256.0
2011,ECK125136422,yagEp3,282223.0,Sigma70,forward,282212.0,282217.0,282186.0,282191.0
2012,ECK125136423,yagEp8,282252.0,Sigma70,forward,282241.0,282246.0,282220.0,282225.0
2013,ECK125136424,yagGp6,285271.0,Sigma70,forward,285261.0,285266.0,285240.0,285245.0
2014,ECK125136425,yagGp7,285350.0,Sigma70,forward,285339.0,285344.0,285315.0,285320.0
2015,ECK125136426,yagGp8,285353.0,Sigma32,forward,285343.0,285348.0,285325.0,285331.0
2016,ECK125136427,yagGp9,285207.0,Sigma28,forward,285193.0,285200.0,285173.0,285178.0
2017,ECK125136428,yagIp1,289192.0,Sigma70,reverse,289197.0,289202.0,289220.0,289225.0
2018,ECK125136429,yagKp6,293118.0,Sigma70,reverse,293125.0,293130.0,293146.0,293151.0
2019,ECK125136430,yagLp7,294031.0,Sigma70,reverse,294036.0,294041.0,294060.0,294065.0
2020,ECK125136431,yagNp3,295660.0,Sigma70,reverse,295667.0,295672.0,295694.0,295699.0
2021,ECK125136432,yagNp4,295671.0,Sigma32,reverse,295677.0,295682.0,295694.0,295700.0
2022,ECK125136433,yagNp5,295663.0,Sigma70,reverse,295669.0,295674.0,295694.0,295699.0
2023,ECK125136434,yagNp8,295656.0,Sigma70,reverse,295662.0,295667.0,295685.0,295690.0
2024,ECK125136435,ykgJp2,304258.0,Sigma24,reverse,304264.0,304270.0,304286.0,304292.0
2025,ECK125136436,ykgJp3,304262.0,Sigma32,reverse,304268.0,304273.0,304288.0,304294.0
2026,ECK125136437,matBp5,310797.0,Sigma70,reverse,310803.0,310808.0,310829.0,310834.0
2027,ECK125136438,matAp1,311393.0,Sigma24,reverse,311398.0,311404.0,311422.0,311428.0
2028,ECK125136439,matAp5,311446.0,Sigma24,reverse,311451.0,311457.0,311476.0,311482.0
2029,ECK125136440,matAp7,311482.0,Sigma70,reverse,311488.0,311493.0,311514.0,311519.0
2030,ECK125136441,matAp9,311432.0,Sigma70,reverse,311439.0,311444.0,311461.0,311466.0
2031,ECK125136442,matAp10,311460.0,Sigma70,reverse,311465.0,311470.0,311490.0,311495.0
2032,ECK125136443,ykgLp1,311939.0,Sigma24,forward,311927.0,311933.0,311903.0,311909.0
2033,ECK125136444,ykgBp3,318376.0,Sigma24,reverse,318382.0,318388.0,318407.0,318413.0
2034,ECK125136445,ykgBp4,318397.0,Sigma70,reverse,318403.0,318408.0,318429.0,318434.0
2035,ECK125136446,ykgBp7,318484.0,Sigma70,reverse,318491.0,318496.0,318517.0,318522.0
2036,ECK125136447,ykgBp9,318525.0,Sigma70,reverse,318531.0,318536.0,318558.0,318563.0
2037,ECK125136448,ykgBp10,318334.0,Sigma70,reverse,318339.0,318344.0,318366.0,318371.0
2038,ECK125136449,ykgCp1,320215.0,Sigma24,reverse,320221.0,320227.0,320245.0,320251.0
2039,ECK125136450,ykgCp4,320170.0,Sigma70,reverse,320175.0,320180.0,320201.0,320206.0
2040,ECK125136451,ykgCp8,320088.0,Sigma28,reverse,320094.0,320101.0,320117.0,320122.0
2041,ECK125136452,ykgDp2,320193.0,Sigma70,forward,320182.0,320187.0,320156.0,320161.0
2042,ECK125136453,ykgDp3,320116.0,Sigma70,forward,320105.0,320110.0,320081.0,320086.0
2043,ECK125136454,ykgEp7,321511.0,Sigma70,forward,321501.0,321506.0,321479.0,321484.0
2044,ECK125136455,ykgEp8,321484.0,Sigma70,forward,321473.0,321478.0,321447.0,321452.0
2045,ECK125136456,ykgEp9,321481.0,Sigma70,forward,321470.0,321475.0,321447.0,321452.0
2046,ECK125136457,ykgEp10,321537.0,Sigma32,forward,321527.0,321532.0,321504.0,321510.0
2047,ECK125136458,betAp5,327261.0,Sigma32,reverse,327266.0,327271.0,327287.0,327293.0
2048,ECK125136459,betAp7,327257.0,Sigma70,reverse,327263.0,327268.0,327287.0,327292.0
2049,ECK125136460,yahCp5,335068.0,Sigma70,reverse,335073.0,335078.0,335098.0,335103.0
2050,ECK125136461,yahMp4,345252.0,Sigma70,forward,345240.0,345245.0,345218.0,345223.0
2051,ECK125136462,yahMp5,345336.0,Sigma24,forward,345325.0,345331.0,345304.0,345310.0
2052,ECK125136463,yahNp5,346435.0,Sigma32,reverse,346441.0,346446.0,346463.0,346469.0
2053,ECK125136464,yahNp6,346436.0,Sigma32,reverse,346443.0,346448.0,346463.0,346469.0
2054,ECK125136465,yaiOp4,380957.0,Sigma70,reverse,380962.0,380967.0,380983.0,380988.0
2055,ECK125136466,yaiOp5,380973.0,Sigma32,reverse,380979.0,380984.0,381001.0,381007.0
2056,ECK125136467,yaiOp6,380850.0,Sigma24,reverse,380856.0,380862.0,380882.0,380888.0
2057,ECK125136468,yaiPp5,383985.0,Sigma24,reverse,383990.0,383996.0,384011.0,384017.0
2058,ECK125136469,yaiSp9,384708.0,Sigma32,reverse,384714.0,384719.0,384732.0,384738.0
2059,ECK125136470,yaiSp12,384701.0,Sigma70,reverse,384707.0,384712.0,384732.0,384737.0
2060,ECK125136471,yaiSp13,384738.0,Sigma24,reverse,384744.0,384750.0,384769.0,384775.0
2061,ECK125136472,yaiSp14,384830.0,Sigma70,reverse,384836.0,384841.0,384860.0,384865.0
2062,ECK125136473,hemBp7,389861.0,Sigma70,reverse,389866.0,389871.0,389888.0,389893.0
2063,ECK125136474,insFp4,392660.0,Sigma24,reverse,392666.0,392672.0,392686.0,392692.0
2064,ECK125136475,insFp5,392619.0,Sigma32,reverse,392625.0,392630.0,392646.0,392652.0
2065,ECK125136476,yaiVp4,394461.0,Sigma70,forward,394450.0,394455.0,394424.0,394429.0
2066,ECK125136477,yaiYp5,399460.0,Sigma70,reverse,399465.0,399470.0,399487.0,399492.0
2067,ECK125136478,yaiYp6,399547.0,Sigma70,reverse,399553.0,399558.0,399577.0,399582.0
2068,ECK125136479,yaiZp6,399444.0,Sigma70,forward,399432.0,399437.0,399411.0,399416.0
2069,ECK125136480,yaiIp3,405723.0,Sigma28,forward,405710.0,405717.0,405689.0,405694.0
2070,ECK125136481,yaiIp6,405708.0,Sigma70,forward,405697.0,405702.0,405675.0,405680.0
2071,ECK125136482,yaiIp7,405698.0,Sigma24,forward,405686.0,405692.0,405661.0,405667.0
2072,ECK125136483,makp4,410118.0,Sigma70,forward,410108.0,410113.0,410085.0,410090.0
2073,ECK125136484,sbcCp2,415847.0,Sigma24,reverse,415852.0,415858.0,415873.0,415879.0
2074,ECK125136485,yajDp5,430530.0,Sigma70,forward,430519.0,430524.0,430494.0,430499.0
2075,ECK125136486,yajDp6,430469.0,Sigma32,forward,430457.0,430462.0,430435.0,430441.0
2076,ECK125136487,yajIp6,433034.0,Sigma24,reverse,433041.0,433047.0,433063.0,433069.0
2077,ECK125136488,yajLp2,443748.0,Sigma32,reverse,443754.0,443759.0,443775.0,443781.0
2078,ECK125136489,cyoEp3,447770.0,Sigma70,reverse,447775.0,447780.0,447800.0,447805.0
2079,ECK125136490,ampGp4,453686.0,Sigma32,reverse,453692.0,453697.0,453711.0,453717.0
2080,ECK125136491,ampGp5,453627.0,Sigma24,reverse,453632.0,453638.0,453653.0,453659.0
2081,ECK125136492,ampGp6,453684.0,Sigma28,reverse,453689.0,453696.0,453711.0,453716.0
2082,ECK125136493,ybaVp3,463752.0,Sigma70,forward,463741.0,463746.0,463716.0,463721.0
2083,ECK125136494,fadMp1,464360.0,Sigma24,forward,464347.0,464353.0,464323.0,464329.0
2084,ECK125136495,ybaYp3,475245.0,Sigma28,forward,475232.0,475239.0,475211.0,475216.0
2085,ECK125136496,ffsp5,476399.0,Sigma54,forward,476388.0,476392.0,476373.0,476378.0
2086,ECK125136497,ffsp6,476288.0,Sigma70,forward,476277.0,476282.0,476255.0,476260.0
2087,ECK125136498,ffsp7,476422.0,Sigma70,forward,476410.0,476415.0,476387.0,476392.0
2088,ECK125136499,hhap6,480503.0,Sigma70,reverse,480508.0,480513.0,480532.0,480537.0
2089,ECK125136500,ybaMp3,490324.0,Sigma28,reverse,490330.0,490337.0,490353.0,490358.0
2090,ECK125136501,ybaNp1,490718.0,Sigma24,forward,490707.0,490713.0,490684.0,490690.0
2091,ECK125136502,ybaNp6,490873.0,Sigma70,forward,490863.0,490868.0,490838.0,490843.0
2092,ECK125136503,ybaNp8,490857.0,Sigma70,forward,490847.0,490852.0,490825.0,490830.0
2093,ECK125136504,ybaNp9,490879.0,Sigma28,forward,490866.0,490873.0,490846.0,490851.0
2094,ECK125136505,fsrp5,504852.0,Sigma70,reverse,504858.0,504863.0,504879.0,504884.0
2095,ECK125136506,fsrp6,504847.0,Sigma70,reverse,504853.0,504858.0,504879.0,504884.0
2096,ECK125136507,fsrp8,504767.0,Sigma32,reverse,504772.0,504777.0,504791.0,504797.0
2097,ECK125136508,fsrp9,504855.0,Sigma32,reverse,504861.0,504866.0,504879.0,504885.0
2098,ECK125136509,ushAp6,504886.0,Sigma70,forward,504875.0,504880.0,504852.0,504857.0
2099,ECK125136510,ybaPp3,508262.0,Sigma70,reverse,508268.0,508273.0,508295.0,508300.0
2100,ECK125136511,ybaPp4,508264.0,Sigma70,reverse,508270.0,508275.0,508295.0,508300.0
