,TRANSCRIPTION_UNIT_ID,GENE_ID
2400,ECK120011164,ECK120000691
2401,ECK120011165,ECK120003441
2402,ECK120011166,ECK120003441
2403,ECK120011166,ECK120003440
2404,ECK120011167,ECK120001892
2405,ECK120015150,ECK120001312
2406,ECK120015150,ECK120001319
2407,ECK120015150,ECK120001320
2408,ECK120015150,ECK120001321
2409,ECK120015150,ECK120001322
2410,ECK120015150,ECK120001389
2411,ECK120015150,ECK120001390
2412,ECK120015150,ECK120001387
2413,ECK120015150,ECK125240975
2414,ECK120015150,ECK120001310
2415,ECK120015150,ECK120001311
2416,ECK120015151,ECK120001389
2417,ECK120015151,ECK120001390
2418,ECK120015151,ECK120001312
2419,ECK120015151,ECK120001310
2420,ECK120015151,ECK120001311
2421,ECK120015151,ECK120001319
2422,ECK120015151,ECK120001320
2423,ECK120015151,ECK120001387
2424,ECK120015151,ECK120001322
2425,ECK120015151,ECK120001321
2426,ECK120015152,ECK120015142
2427,ECK120015153,ECK120003905
2428,ECK120015153,ECK120003904
2429,ECK120015153,ECK120004474
2430,ECK120015153,ECK120004468
2431,ECK120015153,ECK120003906
2432,ECK120015154,ECK120004245
2433,ECK120015154,ECK120004244
2434,ECK120015154,ECK120000073
2435,ECK120015154,ECK120004243
2436,ECK120015155,ECK120001552
2437,ECK120015156,ECK120002135
2438,ECK120015171,ECK120002048
2439,ECK120015172,ECK120003365
2440,ECK120015172,ECK120001464
2441,ECK120015173,ECK120000513
2442,ECK120015174,ECK120000513
2443,ECK120015175,ECK120015142
2444,ECK120015176,ECK120003903
2445,ECK120015177,ECK120002813
2446,ECK120015178,ECK120001546
2447,ECK120015178,ECK120001545
2448,ECK120015178,ECK120001544
2449,ECK120015178,ECK120001609
2450,ECK120015309,ECK120000183
2451,ECK120015310,ECK120000881
2452,ECK120015310,ECK120001288
2453,ECK120015310,ECK120001401
2454,ECK120015310,ECK120000271
2455,ECK120015310,ECK120001289
2456,ECK120015311,ECK120000405
2457,ECK120015312,ECK120002364
2458,ECK120015313,ECK120001401
2459,ECK120015313,ECK120001288
2460,ECK120015313,ECK120001289
2461,ECK120015313,ECK120000271
2462,ECK120015314,ECK120000183
2463,ECK120015315,ECK120003828
2464,ECK120015316,ECK120001407
2465,ECK120015317,ECK120002005
2466,ECK120015318,ECK120003526
2467,ECK120015319,ECK120000030
2468,ECK120015320,ECK120002426
2469,ECK120015321,ECK120001290
2470,ECK120015322,ECK120001354
2471,ECK120015323,ECK120001932
2472,ECK120015324,ECK120001392
2473,ECK120015325,ECK120001558
2474,ECK120015325,ECK120001557
2475,ECK120015326,ECK120001558
2476,ECK120015326,ECK120001557
2477,ECK120015327,ECK120000738
2478,ECK120015329,ECK120002883
2479,ECK120015330,ECK120002882
2480,ECK120015331,ECK120002889
2481,ECK120015331,ECK120002888
2482,ECK120015331,ECK120002886
2483,ECK120015331,ECK120002885
2484,ECK120015331,ECK120002890
2485,ECK120015331,ECK120001534
2486,ECK120015331,ECK120002891
2487,ECK120015332,ECK120002893
2488,ECK120015332,ECK120002892
2489,ECK120015332,ECK120002894
2490,ECK120015333,ECK120001690
2491,ECK120015333,ECK120001689
2492,ECK120015334,ECK120003378
2493,ECK120015335,ECK120003705
2494,ECK120015335,ECK120003707
2495,ECK120015336,ECK120004214
2496,ECK120015337,ECK120001334
2497,ECK120015338,ECK120002073
2498,ECK120015339,ECK120000910
2499,ECK120015340,ECK120000910
2500,ECK120015341,ECK120003390
2501,ECK120015341,ECK120003391
2502,ECK120015341,ECK120003392
2503,ECK120015341,ECK120003393
2504,ECK120015341,ECK120003394
2505,ECK120015341,ECK120003395
2506,ECK120015341,ECK120003389
2507,ECK120015342,ECK120001565
2508,ECK120015342,ECK120003699
2509,ECK120015342,ECK120003700
2510,ECK120015342,ECK120003701
2511,ECK120015342,ECK120002037
2512,ECK120015342,ECK120001566
2513,ECK120015343,ECK120000585
2514,ECK120015343,ECK120000587
2515,ECK120015344,ECK120003223
2516,ECK120015345,ECK120003221
2517,ECK120015345,ECK120002261
2518,ECK120015345,ECK120003222
2519,ECK120015346,ECK120002058
2520,ECK120015347,ECK120000695
2521,ECK120015347,ECK120000276
2522,ECK120015348,ECK120000695
2523,ECK120015348,ECK120000276
2524,ECK120015348,ECK120000361
2525,ECK120015349,ECK120000695
2526,ECK120015350,ECK120000093
2527,ECK120015351,ECK120002997
2528,ECK120015352,ECK120001509
2529,ECK120015353,ECK120003353
2530,ECK120015354,ECK120003353
2531,ECK120015355,ECK120000700
2532,ECK120015356,ECK120001576
2533,ECK120015357,ECK120000692
2534,ECK120015358,ECK120001121
2535,ECK120015358,ECK120000914
2536,ECK120015359,ECK120000914
2537,ECK120015360,ECK120000914
2538,ECK120015360,ECK120001121
2539,ECK120015360,ECK120001122
2540,ECK120015361,ECK120001120
2541,ECK120015362,ECK120001120
2542,ECK120015363,ECK120003521
2543,ECK120015364,ECK120004307
2544,ECK120015365,ECK120002670
2545,ECK120015366,ECK120004434
2546,ECK120015367,ECK120001709
2547,ECK120015368,ECK120002654
2548,ECK120015369,ECK120003525
2549,ECK120015370,ECK120002445
2550,ECK120015370,ECK120000024
2551,ECK120015371,ECK120002445
2552,ECK120015372,ECK120000245
2553,ECK120015372,ECK120001172
2554,ECK120015373,ECK120000765
2555,ECK120015373,ECK120001267
2556,ECK120015373,ECK120001266
2557,ECK120015374,ECK120001917
2558,ECK120015474,ECK120004298
2559,ECK120015475,ECK120003410
2560,ECK120015475,ECK120001581
2561,ECK120015475,ECK120003409
2562,ECK120015476,ECK120004442
2563,ECK120015478,ECK120003380
2564,ECK120015482,ECK120003812
2565,ECK120015484,ECK120003810
2566,ECK120015484,ECK120003812
2567,ECK120015484,ECK120003811
2568,ECK120015484,ECK120003813
2569,ECK120015484,ECK120003809
2570,ECK120015485,ECK120002920
2571,ECK120015486,ECK120001211
2572,ECK120015486,ECK120003453
2573,ECK120015487,ECK120003470
2574,ECK120015488,ECK120003470
2575,ECK120015490,ECK120000625
2576,ECK120015491,ECK120000425
2577,ECK120015492,ECK120003039
2578,ECK120015493,ECK120000666
2579,ECK120015499,ECK120000382
2580,ECK120015501,ECK120000012
2581,ECK120015502,ECK120001004
2582,ECK120015505,ECK120001731
2583,ECK120015505,ECK120002005
2584,ECK120015506,ECK120002336
2585,ECK120015507,ECK120004367
2586,ECK120015508,ECK120001309
2587,ECK120015509,ECK120003480
2588,ECK120015510,ECK120003050
2589,ECK120015511,ECK120001220
2590,ECK120015512,ECK120001220
2591,ECK120015513,ECK120000577
2592,ECK120015514,ECK120000584
2593,ECK120015515,ECK120000584
2594,ECK120015523,ECK120000842
2595,ECK120015766,ECK120000822
2596,ECK120015944,ECK120000159
2597,ECK120015944,ECK120000017
2598,ECK120015945,ECK120001023
2599,ECK120015946,ECK120003661
2600,ECK120015947,ECK120004147
2601,ECK120015948,ECK120003708
2602,ECK120015949,ECK120004457
2603,ECK120015950,ECK120003647
2604,ECK120015951,ECK120002041
2605,ECK120015952,ECK120003482
2606,ECK120015958,ECK120000635
2607,ECK120015960,ECK120002020
2608,ECK120016180,ECK120003022
2609,ECK120016181,ECK120001341
2610,ECK120016182,ECK120000277
2611,ECK120016216,ECK120001335
2612,ECK120016217,ECK120004007
2613,ECK120016218,ECK120001317
2614,ECK120016219,ECK120002224
2615,ECK120016220,ECK120004079
2616,ECK120016220,ECK120004078
2617,ECK120016220,ECK120001408
2618,ECK120016220,ECK120001409
2619,ECK120016221,ECK120000476
2620,ECK120016221,ECK120000477
2621,ECK120016221,ECK120000478
2622,ECK120016221,ECK120000479
2623,ECK120016221,ECK120000295
2624,ECK120016221,ECK120000480
2625,ECK120016222,ECK120000478
2626,ECK120016222,ECK120000479
2627,ECK120016222,ECK120000480
2628,ECK120016222,ECK120000295
2629,ECK120016222,ECK120000477
2630,ECK120016223,ECK120004270
2631,ECK120016223,ECK120004269
2632,ECK120016223,ECK120004268
2633,ECK120016223,ECK120002424
2634,ECK120016223,ECK120004267
2635,ECK120016229,ECK120004006
2636,ECK120016328,ECK120004323
2637,ECK120016328,ECK120004324
2638,ECK120016329,ECK120002140
2639,ECK120016329,ECK120002139
2640,ECK120016330,ECK120004456
2641,ECK120016330,ECK120002008
2642,ECK120016331,ECK120002128
2643,ECK120016332,ECK120000683
2644,ECK120016332,ECK120001342
2645,ECK120016333,ECK120000683
2646,ECK120016333,ECK120001342
2647,ECK120016334,ECK120002024
2648,ECK120016335,ECK120002138
2649,ECK120016335,ECK120002141
2650,ECK120016335,ECK120002140
2651,ECK120016335,ECK120002139
2652,ECK120016336,ECK120002142
2653,ECK120016337,ECK120002023
2654,ECK120016337,ECK120002024
2655,ECK120016338,ECK120002434
2656,ECK120016338,ECK120002050
2657,ECK120016338,ECK120002049
2658,ECK120016401,ECK120003062
2659,ECK120016402,ECK120003062
2660,ECK120016403,ECK120003153
2661,ECK120016404,ECK120003153
2662,ECK120016405,ECK120002700
2663,ECK120016407,ECK120000323
2664,ECK120016408,ECK120002876
2665,ECK120016547,ECK120003527
2666,ECK120016548,ECK120001218
2667,ECK120016549,ECK120003834
2668,ECK120016549,ECK120003835
2669,ECK120016550,ECK120003884
2670,ECK120016550,ECK120003883
2671,ECK120016551,ECK120003892
2672,ECK120016551,ECK120003891
2673,ECK120016552,ECK120004133
2674,ECK120016552,ECK120002348
2675,ECK120016553,ECK120000497
2676,ECK120016554,ECK120000497
2677,ECK120016555,ECK120003921
2678,ECK120016556,ECK120001059
2679,ECK120016556,ECK120000821
2680,ECK120016556,ECK120000753
2681,ECK120016557,ECK120002289
2682,ECK120016557,ECK120000132
2683,ECK120016558,ECK120002348
2684,ECK120016558,ECK120004133
2685,ECK120016559,ECK120004194
2686,ECK120016560,ECK120000408
2687,ECK120016561,ECK120002046
2688,ECK120016561,ECK120001625
2689,ECK120016561,ECK120001624
2690,ECK120016561,ECK120001623
2691,ECK120016561,ECK120000889
2692,ECK120016562,ECK120000232
2693,ECK120016562,ECK120000852
2694,ECK120016562,ECK120000539
2695,ECK120016562,ECK120000538
2696,ECK120016562,ECK120001257
2697,ECK120016562,ECK120000310
2698,ECK120016562,ECK120000448
2699,ECK120016562,ECK120002713
2700,ECK120016563,ECK120001712
2701,ECK120016563,ECK120001711
2702,ECK120016564,ECK120000537
2703,ECK120016589,ECK120000816
2704,ECK120016590,ECK120003621
2705,ECK120016591,ECK120001964
2706,ECK120016690,ECK120003615
2707,ECK120016690,ECK120002690
2708,ECK120016690,ECK120003614
2709,ECK120016691,ECK120000850
2710,ECK120016692,ECK120001317
2711,ECK120016693,ECK120000554
2712,ECK120016694,ECK120002136
2713,ECK120016695,ECK120000731
2714,ECK120016696,ECK120002180
2715,ECK120016697,ECK120003472
2716,ECK120016697,ECK120003473
2717,ECK120016697,ECK120003474
2718,ECK120016698,ECK120001628
2719,ECK120016698,ECK120001629
2720,ECK120016699,ECK120001352
2721,ECK120016700,ECK120003619
2722,ECK120016701,ECK120002697
2723,ECK120016722,ECK120001599
2724,ECK120016722,ECK120002692
2725,ECK120016722,ECK120001318
2726,ECK120016722,ECK120001598
2727,ECK120016722,ECK120002694
2728,ECK120016722,ECK120002693
2729,ECK120016723,ECK120002643
2730,ECK120016723,ECK120002350
2731,ECK120016723,ECK120002351
2732,ECK120016723,ECK120002349
2733,ECK120016723,ECK120002966
2734,ECK120016724,ECK120001662
2735,ECK120016724,ECK120001661
2736,ECK120016725,ECK120002917
2737,ECK120016725,ECK120002918
2738,ECK120016725,ECK120002919
2739,ECK120016726,ECK120000637
2740,ECK120016726,ECK120000638
2741,ECK120016727,ECK120001502
2742,ECK120016728,ECK120003934
2743,ECK120016729,ECK120001238
2744,ECK120016729,ECK120004246
2745,ECK120016777,ECK120004361
2746,ECK120016778,ECK120001260
2747,ECK120016928,ECK120002983
2748,ECK120016928,ECK120002982
2749,ECK120016928,ECK120002981
2750,ECK120016928,ECK120002979
2751,ECK120016928,ECK120002980
2752,ECK120016929,ECK120002979
2753,ECK120016929,ECK120002980
2754,ECK120016929,ECK120002983
2755,ECK120016929,ECK120002981
2756,ECK120016929,ECK120002982
2757,ECK120016930,ECK120003461
2758,ECK120016930,ECK120003462
2759,ECK120016930,ECK120003460
2760,ECK120016930,ECK120003459
2761,ECK120016930,ECK120000655
2762,ECK120016930,ECK120003465
2763,ECK120016930,ECK120003464
2764,ECK120016930,ECK120003463
2765,ECK120016931,ECK120003463
2766,ECK120016931,ECK120003461
2767,ECK120016931,ECK120003460
2768,ECK120016931,ECK120003464
2769,ECK120016931,ECK120003465
2770,ECK120016931,ECK120000655
2771,ECK120016931,ECK120003462
2772,ECK120016932,ECK120000864
2773,ECK120017000,ECK120003127
2774,ECK120017000,ECK120003126
2775,ECK120017000,ECK120003129
2776,ECK120017000,ECK120003128
2777,ECK120017003,ECK120003712
2778,ECK120020424,ECK120000059
2779,ECK120020425,ECK120003466
2780,ECK120020426,ECK120000905
2781,ECK120020427,ECK120030075
2782,ECK120020427,ECK120003233
2783,ECK120020428,ECK120002503
2784,ECK120020429,ECK120000191
2785,ECK120020430,ECK120003372
2786,ECK120020430,ECK120003373
2787,ECK120020431,ECK120002558
2788,ECK120020432,ECK120001685
2789,ECK120020433,ECK120003833
2790,ECK120020434,ECK120001848
2791,ECK120020435,ECK120000688
2792,ECK120020436,ECK120001503
2793,ECK120020437,ECK120002114
2794,ECK120020438,ECK120000746
2795,ECK120020439,ECK120000760
2796,ECK120020440,ECK120001743
2797,ECK120020441,ECK120002055
2798,ECK120020442,ECK120002656
2799,ECK120020443,ECK120002658
2800,ECK120020444,ECK120002660
2801,ECK120020445,ECK120000830
2802,ECK120020446,ECK120001213
2803,ECK120020447,ECK120001431
2804,ECK120020448,ECK120001192
2805,ECK120020448,ECK120004342
2806,ECK120020448,ECK120004341
2807,ECK120020448,ECK120001234
2808,ECK120020449,ECK120003023
2809,ECK120020450,ECK120001372
2810,ECK120020451,ECK120001849
2811,ECK120020452,ECK120000880
2812,ECK120020454,ECK120002577
2813,ECK120020455,ECK120002053
2814,ECK120020456,ECK120002103
2815,ECK120020457,ECK120003471
2816,ECK120020458,ECK120001607
2817,ECK120020459,ECK120003060
2818,ECK120020460,ECK120002574
2819,ECK120020461,ECK120002578
2820,ECK120020462,ECK120002582
2821,ECK120020463,ECK120002583
2822,ECK120020464,ECK120002585
2823,ECK120020465,ECK120002587
2824,ECK120020466,ECK120000964
2825,ECK120020467,ECK120002642
2826,ECK120020468,ECK120002866
2827,ECK120020469,ECK120002867
2828,ECK120020471,ECK120001548
2829,ECK120020472,ECK120000983
2830,ECK120020473,ECK120000984
2831,ECK120020474,ECK120002849
2832,ECK120020475,ECK120002605
2833,ECK120020476,ECK120003448
2834,ECK120020477,ECK120002972
2835,ECK120020478,ECK120001049
2836,ECK120020479,ECK120003618
2837,ECK120020480,ECK120002941
2838,ECK120020481,ECK120003791
2839,ECK120020482,ECK120004453
2840,ECK120020483,ECK120002192
2841,ECK120020484,ECK120001686
2842,ECK120020485,ECK120001593
2843,ECK120020486,ECK120016283
2844,ECK120020487,ECK120002720
2845,ECK120020488,ECK120002722
2846,ECK120020489,ECK120002723
2847,ECK120020490,ECK120002767
2848,ECK120020491,ECK120002778
2849,ECK120020492,ECK120002811
2850,ECK120020493,ECK120002812
2851,ECK120020494,ECK120002835
2852,ECK120020495,ECK120002841
2853,ECK120020496,ECK120002860
2854,ECK120020497,ECK120002861
2855,ECK120020498,ECK120002842
2856,ECK120020499,ECK120002851
2857,ECK120020500,ECK120002303
2858,ECK120020501,ECK120002924
2859,ECK120020502,ECK120002357
2860,ECK120020503,ECK120002936
2861,ECK120020504,ECK120002400
2862,ECK120020505,ECK120002958
2863,ECK120020506,ECK120002961
2864,ECK120020507,ECK120002978
2865,ECK120020508,ECK120001217
2866,ECK120020509,ECK120002998
2867,ECK120020510,ECK120003008
2868,ECK120020511,ECK120001531
2869,ECK120020512,ECK120003016
2870,ECK120020513,ECK120003018
2871,ECK120020533,ECK120000046
2872,ECK120020534,ECK120002207
2873,ECK120020535,ECK120004291
2874,ECK120020536,ECK120003512
2875,ECK120020537,ECK120001977
2876,ECK120020537,ECK120001972
2877,ECK120020537,ECK120001973
2878,ECK120020537,ECK120001974
2879,ECK120020537,ECK120002044
2880,ECK120020537,ECK120001976
2881,ECK120020537,ECK120001975
2882,ECK120020582,ECK120003115
2883,ECK120020731,ECK120004151
2884,ECK120020732,ECK120001153
2885,ECK120021005,ECK120004172
2886,ECK120021006,ECK120004197
2887,ECK120021007,ECK120004198
2888,ECK120021008,ECK120004199
2889,ECK120021009,ECK120002385
2890,ECK120021010,ECK120001286
2891,ECK120021011,ECK120004288
2892,ECK120021012,ECK120004295
2893,ECK120021013,ECK120001166
2894,ECK120021014,ECK120002098
2895,ECK120021015,ECK120002100
2896,ECK120021016,ECK120002105
2897,ECK120021017,ECK120016281
2898,ECK120021018,ECK120002113
2899,ECK120021019,ECK120002129
2900,ECK120021020,ECK120002154
2901,ECK120021021,ECK120002155
2902,ECK120021022,ECK120002169
2903,ECK120021023,ECK120002170
2904,ECK120021024,ECK120016320
2905,ECK120021025,ECK120016321
2906,ECK120021026,ECK120001640
2907,ECK120021027,ECK120001650
2908,ECK120021028,ECK120001654
2909,ECK120021029,ECK120001656
2910,ECK120021030,ECK120001657
2911,ECK120021031,ECK120001658
2912,ECK120021032,ECK120001663
2913,ECK120021033,ECK120001235
2914,ECK120021034,ECK120001413
2915,ECK120021035,ECK120001424
2916,ECK120021036,ECK120001183
2917,ECK120021037,ECK120001808
2918,ECK120021038,ECK120001865
2919,ECK120021039,ECK120001866
2920,ECK120021040,ECK120004329
2921,ECK120021041,ECK120004339
2922,ECK120021042,ECK120004349
2923,ECK120021043,ECK120004356
2924,ECK120021044,ECK120004357
2925,ECK120021045,ECK120001376
2926,ECK120021046,ECK120001400
2927,ECK120021047,ECK120004380
2928,ECK120021048,ECK120004381
2929,ECK120021049,ECK120004382
2930,ECK120021050,ECK120004394
2931,ECK120021051,ECK120004397
2932,ECK120021052,ECK120004413
2933,ECK120021053,ECK120004417
2934,ECK120021054,ECK120004418
2935,ECK120021054,ECK125256967
2936,ECK120021055,ECK120004431
2937,ECK120021056,ECK120002218
2938,ECK120021057,ECK120004438
2939,ECK120021058,ECK120002327
2940,ECK120021059,ECK120016326
2941,ECK120021060,ECK120002786
2942,ECK120021061,ECK120003035
2943,ECK120021062,ECK120003038
2944,ECK120021064,ECK120003182
2945,ECK120021065,ECK120003261
2946,ECK120021066,ECK120003351
2947,ECK120021067,ECK120003352
2948,ECK120021068,ECK120003432
2949,ECK120021069,ECK120003519
2950,ECK120021070,ECK120003541
2951,ECK120021071,ECK120003543
2952,ECK120021072,ECK120003584
2953,ECK120021073,ECK120003566
2954,ECK120021074,ECK120003582
2955,ECK120021075,ECK120003561
2956,ECK120021076,ECK120016306
2957,ECK120021077,ECK120003632
2958,ECK120021078,ECK120001935
2959,ECK120021079,ECK120003814
2960,ECK120021080,ECK120003914
2961,ECK120021081,ECK120004032
2962,ECK120021082,ECK120004083
2963,ECK120021083,ECK120004084
2964,ECK120021084,ECK120004119
2965,ECK120021085,ECK120004122
2966,ECK120021086,ECK120004148
2967,ECK120021087,ECK120004191
2968,ECK120021088,ECK120004242
2969,ECK120021089,ECK120004313
2970,ECK120021090,ECK120004358
2971,ECK120021091,ECK120004359
2972,ECK120021092,ECK120004364
2973,ECK120021093,ECK120002060
2974,ECK120021094,ECK120001150
2975,ECK120021095,ECK120001857
2976,ECK120021096,ECK120003059
2977,ECK120021097,ECK120003044
2978,ECK120021098,ECK120003046
2979,ECK120021099,ECK120002361
2980,ECK120021100,ECK120003067
2981,ECK120021101,ECK120002062
2982,ECK120021102,ECK120002403
2983,ECK120021103,ECK120003087
2984,ECK120021104,ECK120003094
2985,ECK120021105,ECK120003099
2986,ECK120021106,ECK120003102
2987,ECK120021107,ECK120003130
2988,ECK120021108,ECK120001402
2989,ECK120021109,ECK120003165
2990,ECK120021110,ECK120003166
2991,ECK120021111,ECK120001471
2992,ECK120021112,ECK120003209
2993,ECK120021113,ECK120003210
2994,ECK120021114,ECK120001487
2995,ECK120021115,ECK120002266
2996,ECK120021116,ECK120002267
2997,ECK120021117,ECK120002411
2998,ECK120021118,ECK120003256
2999,ECK120021119,ECK120003253
3000,ECK120021120,ECK120003267
3001,ECK120021121,ECK120003268
3002,ECK120021122,ECK120016302
3003,ECK120021123,ECK120003296
3004,ECK120021124,ECK120003327
3005,ECK120021125,ECK120003330
3006,ECK120021126,ECK120003333
3007,ECK120021127,ECK120003358
3008,ECK120021128,ECK120001585
3009,ECK120021129,ECK120001586
3010,ECK120021130,ECK120001589
3011,ECK120021131,ECK120003452
3012,ECK120021132,ECK120003457
3013,ECK120021133,ECK120003483
3014,ECK120021134,ECK120003507
3015,ECK120021136,ECK120003562
3016,ECK120021137,ECK120003563
3017,ECK120021138,ECK120003567
3018,ECK120021139,ECK120003591
3019,ECK120021140,ECK120002407
3020,ECK120021141,ECK120003622
3021,ECK120021142,ECK120001125
3022,ECK120021143,ECK120001602
3023,ECK120021144,ECK120003634
3024,ECK120021145,ECK120002088
3025,ECK120021146,ECK120002259
3026,ECK120021147,ECK120003694
3027,ECK120021148,ECK120003695
3028,ECK120021149,ECK120003696
3029,ECK120021150,ECK120001943
3030,ECK120021151,ECK120001962
