,SITE_ID,SITE_POSLEFT,SITE_POSRIGHT,CONFORMATION_ID
2881,ECK125258487,2250758,2250777,ECK125269273
2882,ECK125258487,2250758,2250777,ECK125269239
2883,ECK125258489,3667719,3667738,ECK125269250
2884,ECK125258489,3667719,3667738,ECK125269277
2885,ECK125258489,3667719,3667738,ECK125269277
2886,ECK125258490,1880034,1880049,ECK125269251
2887,ECK125258490,1880034,1880049,ECK125269243
2888,ECK125258500,2349531,2349550,ECK125269270
2889,ECK125258500,2349531,2349550,ECK125269239
2890,ECK125258500,2349531,2349550,ECK125269273
2891,ECK125258506,1447306,1447318,ECK125269404
2892,ECK125258510,84065,84076,ECK125269296
2893,ECK125258511,1673487,1673497,ECK125269263
2894,ECK125258512,997854,997865,
2895,ECK125258514,595511,595529,ECK125269410
2896,ECK125258514,595511,595529,ECK125269410
2897,ECK125258524,2832362,2832377,ECK125269243
2898,ECK125258524,2832362,2832377,ECK125269251
2899,ECK125258528,485709,485732,ECK125269321
2900,ECK125258528,485709,485732,ECK125269321
2901,ECK125258528,485709,485732,ECK125269416
2902,ECK125258537,1645885,1645896,ECK125269446
2903,ECK125258537,1645885,1645896,ECK125269391
2904,ECK125258544,1572273,1572292,ECK125269250
2905,ECK125258544,1572273,1572292,ECK125269277
2906,ECK125258544,1572273,1572292,ECK125269277
2907,ECK125258550,2240618,2240633,ECK125269306
2908,ECK125258550,2240618,2240633,ECK125269344
2909,ECK125258571,84057,84068,ECK125269296
2910,ECK125258572,1673535,1673545,ECK125269263
2911,ECK125258574,887383,887393,
2912,ECK125258578,1572294,1572313,ECK125269250
2913,ECK125258578,1572294,1572313,ECK125269277
2914,ECK125258578,1572294,1572313,ECK125269277
2915,ECK125258596,4439444,4439462,ECK125269258
2916,ECK125258602,1673785,1673795,ECK125269263
2917,ECK125258615,2407833,2407875,
2918,ECK125258622,3246482,3246500,ECK125269234
2919,ECK125258637,379908,379957,
2920,ECK125258641,3656757,3656812,ECK125269301
2921,ECK125258644,2214816,2214845,ECK125269301
2922,ECK125258650,4005834,4005849,ECK125269247
2923,ECK125258658,1216241,1216283,
2924,ECK125258659,4432051,4432066,ECK125269251
2925,ECK125258659,4432051,4432066,ECK125269243
2926,ECK125258668,2568261,2568297,
2927,ECK125258672,1488019,1488038,ECK125269270
2928,ECK125258672,1488019,1488038,ECK125269239
2929,ECK125258672,1488019,1488038,ECK125269273
2930,ECK125258676,4449772,4449791,
2931,ECK125258677,2884233,2884244,ECK125269296
2932,ECK125258681,4568763,4568774,
2933,ECK125258687,1215713,1215733,ECK125269448
2934,ECK125258696,4551456,4551473,ECK125269338
2935,ECK125258696,4551456,4551473,ECK125269322
2936,ECK125258696,4551456,4551473,ECK125269322
2937,ECK125258712,28272,28291,ECK125269295
2938,ECK125258719,1655194,1655207,
2939,ECK125258720,2313034,2313053,ECK125269239
2940,ECK125258720,2313034,2313053,ECK125269273
2941,ECK125258720,2313034,2313053,ECK125269270
2942,ECK125258721,17894,17927,
2943,ECK125258734,2001808,2001819,ECK125269305
2944,ECK125258734,2001808,2001819,ECK125269305
2945,ECK125258752,1978378,1978392,ECK125269293
2946,ECK125258752,1978378,1978392,ECK125269359
2947,ECK125258755,2634148,2634163,ECK125269273
2948,ECK125258760,3354148,3354187,
2949,ECK125258763,4531988,4531999,
2950,ECK125258767,2924617,2924629,ECK125269246
2951,ECK125258774,1453840,1453851,ECK125269296
2952,ECK125258801,3658325,3658383,ECK125269301
2953,ECK125258807,4595902,4595915,ECK125269234
2954,ECK125258811,2002014,2002030,ECK125269246
2955,ECK125258824,4531834,4531845,
2956,ECK125258835,1720841,1720852,
2957,ECK125258839,1227495,1227518,
2958,ECK125258861,2001998,2002014,ECK125269246
2959,ECK125258866,1453785,1453796,ECK125269296
2960,ECK125258871,1842239,1842258,ECK125269295
2961,ECK125258872,1346857,1346905,ECK125269301
2962,ECK12T2556  ,2413286,2413303,
2963,ECK12T2559  ,532951,532968,
2964,ECK12T2561  ,4395758,4395775,
2965,ECK12T2564  ,118672,118689,
2966,ECK12T2566  ,1525689,1525706,
2967,ECK12T2569  ,564348,564365,
2968,ECK12T2571  ,1774497,1774514,
2969,ECK12T2573  ,2044049,2044066,
2970,ECK12T2575  ,2062107,2062124,
2971,ECK12T2577  ,3903202,3903219,
2972,ECK12T2579  ,3716079,3716096,
2973,ECK12T2581  ,1121035,1121052,
2974,ECK12T2583  ,182449,182466,
2975,ECK12T2585  ,1975297,1975314,
2976,ECK12T2588  ,2788866,2788883,
2977,ECK12T2593  ,1237473,1237490,
2978,ECK12T2595  ,1250940,1250957,
2979,ECK12T2597  ,3156609,3156626,
2980,ECK12T2600  ,4043155,4043172,
2981,ECK12T2603  ,4376539,4376556,
2982,ECK12T2606  ,2483357,2483374,
2983,ECK12T2608  ,4335373,4335390,
2984,ECK12T2611  ,3244764,3244781,
2985,ECK12T2613  ,4086070,4086087,
2986,ECK12T2615  ,1447505,1447522,
2987,ECK12T2617  ,4428762,4428779,
2988,ECK12T2619  ,2003780,2003797,
2989,ECK12T2622  ,2933511,2933528,
2990,ECK12T2624  ,2175047,2175064,
2991,ECK12T2627  ,4294254,4294271,
2992,ECK12T2629  ,3461009,3461026,
2993,ECK12T2632  ,4400271,4400288,
2994,ECK12T2638  ,115388,115405,
2995,ECK12T2640  ,155763,155780,
2996,ECK12T2643  ,4200267,4200284,
2997,ECK12T2645  ,1194924,1194941,
2998,ECK12T2647  ,2785487,2785504,
2999,ECK12T2649  ,3950259,3950276,
3000,ECK12T2651  ,565687,565704,
3001,ECK12T2653  ,2872304,2872321,
3002,ECK12T2655  ,240267,240284,
3003,ECK12T2657  ,3283126,3283143,
3004,ECK12T2659  ,3792585,3792602,
3005,ECK12T2661  ,2984192,2984209,
3006,ECK12T2664  ,932215,932232,
3007,ECK12T2666  ,2978978,2978995,
3008,ECK12T2668  ,2248530,2248547,
3009,ECK12T2671  ,919221,919238,
3010,ECK12T2673  ,1700943,1700960,
3011,ECK12T2675  ,1115525,1115542,
3012,ECK12T2677  ,3317790,3317807,
3013,ECK12T2681  ,2238791,2238808,
3014,ECK12T2684  ,1437070,1437087,
3015,ECK12T2687  ,3373655,3373672,
3016,ECK12T2689  ,215251,215268,
3017,ECK12T2691  ,4293463,4293480,
3018,ECK12T2693  ,4196951,4196968,
3019,ECK12T2695  ,1841516,1841533,
3020,ECK12T2697  ,2512901,2512918,
3021,ECK12T2699  ,1303645,1303662,
3022,ECK12T2701  ,1343371,1343388,
3023,ECK12T2703  ,1153286,1153303,
3024,ECK12T2705  ,1806356,1806373,
3025,ECK12T2707  ,417034,417051,
3026,ECK12T2709  ,1084553,1084570,
3027,ECK12T2711  ,1633125,1633142,
3028,ECK12T2713  ,4004773,4004790,
3029,ECK12T2715  ,4609400,4609417,
3030,ECK12T2717  ,2447984,2448001,
3031,ECK12T2719  ,3911600,3911617,
3032,ECK12T2723  ,2892069,2892086,
3033,ECK12T2725  ,4024384,4024401,
3034,ECK12T2727  ,2112746,2112763,
3035,ECK12T2729  ,842176,842193,
3036,ECK12T2733  ,2767021,2767038,
3037,ECK12T2736  ,3884012,3884029,
3038,ECK12T2738  ,1919888,1919905,
3039,ECK12T2742  ,3322473,3322490,
3040,ECK12T2746  ,2699768,2699785,
3041,ECK12T2748  ,3195127,3195144,
3042,ECK12T2750  ,4049816,4049833,
3043,ECK12T2752  ,1634902,1634919,
3044,ECK12T2755  ,1432443,1432460,
3045,ECK12T2757  ,435542,435559,
3046,ECK12T2760  ,1802546,1802563,
3047,ECK12T2763  ,1059020,1059037,
3048,ECK12T2765  ,4253002,4253019,
3049,ECK12T2767  ,641899,641916,
3050,ECK12T2770  ,3725795,3725812,
3051,ECK12T2772  ,2522553,2522570,
3052,ECK12T2774  ,150873,150890,
3053,ECK12T2777  ,216618,216635,
3054,ECK12T2779  ,231015,231032,
3055,ECK12T2781  ,252249,252266,
3056,ECK12T2786  ,302848,302865,
3057,ECK12T2788  ,430613,430630,
3058,ECK12T2790  ,437967,437984,
3059,ECK12T2793  ,527567,527584,
3060,ECK12T2795  ,537639,537656,
3061,ECK12T2798  ,735554,735571,
3062,ECK12T2800  ,801890,801907,
3063,ECK12T2802  ,904479,904496,
3064,ECK12T2805  ,1053206,1053223,
3065,ECK12T2807  ,1226586,1226603,
3066,ECK12T2809  ,1212941,1212958,
3067,ECK12T2811  ,1421156,1421173,
3068,ECK12T2813  ,1494712,1494729,
3069,ECK12T2815  ,1511378,1511395,
3070,ECK12T2818  ,1517711,1517728,
3071,ECK12T2820  ,1587530,1587547,
3072,ECK12T2823  ,1678206,1678223,
3073,ECK12T2825  ,1773775,1773792,
3074,ECK12T2827  ,1770809,1770826,
3075,ECK12T2829  ,1777106,1777123,
3076,ECK12T2831  ,1792076,1792093,
3077,ECK12T2833  ,1910262,1910279,
3078,ECK12T2835  ,1951195,1951212,
3079,ECK12T2837  ,1995737,1995754,
3080,ECK12T2839  ,2089156,2089173,
3081,ECK12T2841  ,2137538,2137555,
3082,ECK12T2843  ,2192761,2192778,
3083,ECK12T2845  ,2249633,2249650,
3084,ECK12T2848  ,2385814,2385831,
3085,ECK12T2850  ,2489115,2489132,
3086,ECK12T2852  ,2537328,2537345,
3087,ECK12T2855  ,2629168,2629185,
3088,ECK12T2857  ,2629633,2629650,
3089,ECK12T2859  ,2741497,2741514,
3090,ECK12T2862  ,2800088,2800105,
3091,ECK12T2864  ,2797506,2797523,
3092,ECK12T2866  ,2894182,2894199,
3093,ECK12T2868  ,2897893,2897910,
3094,ECK12T2870  ,2962879,2962896,
3095,ECK12T2872  ,2971243,2971260,
3096,ECK12T2874  ,3076991,3077008,
3097,ECK12T2876  ,3113132,3113149,
3098,ECK12T2878  ,3185400,3185417,
3099,ECK12T2880  ,3172983,3173000,
3100,ECK12T2882  ,3252928,3252945,
3101,ECK12T2884  ,3301471,3301488,
3102,ECK12T2886  ,3361936,3361953,
3103,ECK12T2888  ,3362651,3362668,
3104,ECK12T2890  ,3511990,3512007,
3105,ECK12T2892  ,3674772,3674789,
3106,ECK12T2895  ,3867724,3867741,
3107,ECK12T2897  ,3893720,3893737,
3108,ECK12T2899  ,3949715,3949732,
3109,ECK12T2902  ,4010186,4010203,
3110,ECK12T2904  ,4069158,4069175,
3111,ECK12T2907  ,4227577,4227594,
3112,ECK12T2909  ,4274670,4274687,
3113,ECK12T2911  ,4427160,4427177,
3114,ECK12T2913  ,321340,321357,
3115,ECK12T2915  ,1357697,1357714,
3116,ECK12T2917  ,1660478,1660495,
3117,ECK12T2919  ,1667012,1667029,
3118,ECK12T2922  ,1925330,1925347,
3119,ECK12T2925  ,3013853,3013870,
3120,ECK12T2927  ,2989313,2989330,
3121,ECK12T2930  ,4439382,4439399,
3122,ECK12T3364  ,491054,491069,
3123,ECK12T3366  ,121904,121919,
3124,ECK12T3368  ,4361767,4361782,
3125,ECK12T3370  ,554556,554571,
3126,ECK12T3372  ,1268130,1268145,
3127,ECK12T3375  ,667927,667942,
3128,ECK12T3377  ,3839966,3839981,
3129,ECK12T3379  ,53539,53554,
3130,ECK12T3384  ,4424690,4424705,
3131,ECK12T3387  ,3206511,3206526,
3132,ECK12T3389  ,2624961,2624976,
3133,ECK12T3391  ,4003274,4003289,
3134,ECK12T3393  ,3360934,3360949,
3135,ECK12T3395  ,3432339,3432354,
3136,ECK12T3397  ,2162841,2162856,
3137,ECK12T3400  ,1500431,1500446,
3138,ECK12T3402  ,2192410,2192425,
3139,ECK12T3404  ,2212179,2212194,
3140,ECK12T3406  ,2112963,2112978,
3141,ECK12T3408  ,2748613,2748628,
3142,ECK12T3411  ,4473760,4473775,
3143,ECK12T3414  ,4603253,4603268,
3144,ECK12T3417  ,2788907,2788922,
3145,ECK12T3420  ,1583498,1583513,
3146,ECK12T3423  ,1607368,1607383,
3147,ECK12T3426  ,1632675,1632690,
3148,ECK12T3428  ,1227083,1227098,
3149,ECK12T3430  ,2388560,2388575,
3150,ECK12T3432  ,2449768,2449783,
3151,ECK12T3434  ,4313474,4313489,
3152,ECK12T3436  ,3647502,3647517,
3153,ECK12T3446  ,45775,45814,
3154,ECK12T3448  ,105233,105272,
3155,ECK12T3452  ,257540,257579,
3156,ECK12T3456  ,880769,880808,
3157,ECK12T3458  ,893698,893737,
3158,ECK12T3468  ,1364246,1364285,
3159,ECK12T3472  ,1679491,1679530,
3160,ECK12T3475  ,1806223,1806262,
3161,ECK12T3478  ,2035485,2035524,
3162,ECK12T3481  ,2035539,2035578,
3163,ECK12T3486  ,2089965,2090004,
3164,ECK12T3491  ,2416995,2417034,
3165,ECK12T3493  ,2591208,2591247,
3166,ECK12T3497  ,3354542,3354581,
3167,ECK12T3504  ,3808395,3808434,
3168,ECK12T3511  ,4294148,4294187,
3169,ECK12T3514  ,4294289,4294328,
3170,ECK12T3517  ,3177866,3177876,
3171,ECK12T3519  ,3177876,3177886,
3172,ECK12T3527  ,485720,485730,
3173,ECK12T3529  ,485730,485740,
3174,ECK12T3538  ,243376,243391,
3175,ECK12T3542  ,728938,728953,
3176,ECK12T3544  ,728962,728977,
3177,ECK12T3546  ,990501,990516,
3178,ECK12T3553  ,1084884,1084899,
3179,ECK12T3555  ,1084895,1084910,
3180,ECK12T3562  ,1388825,1388840,
3181,ECK12T3564  ,1388827,1388842,
3182,ECK12T3566  ,1397321,1397336,
3183,ECK12T3569  ,1488206,1488221,
3184,ECK12T3571  ,1688459,1688474,
3185,ECK12T3574  ,2278264,2278279,
3186,ECK12T3576  ,2278287,2278302,
3187,ECK12T3580  ,2306815,2306830,
3188,ECK12T3582  ,2513127,2513142,
3189,ECK12T3584  ,2725807,2725822,
3190,ECK12T3589  ,3239764,3239779,
3191,ECK12T3591  ,3239863,3239878,
3192,ECK12T3593  ,3526216,3526231,
3193,ECK12T3595  ,3526226,3526241,
3194,ECK12T3597  ,3526227,3526242,
3195,ECK12T3599  ,3674585,3674600,
3196,ECK12T3601  ,4004718,4004733,
3197,ECK12T3604  ,4004832,4004847,
3198,ECK12T3606  ,4160667,4160682,
3199,ECK12T3608  ,4160811,4160826,
3200,ECK12T3610  ,4160822,4160837,
3201,ECK12T3612  ,4366791,4366806,
3202,ECK12T3614  ,4366813,4366828,
3203,ECK12T3618  ,4611123,4611138,
3204,ECK12T3632  ,859119,859134,
3205,ECK12T3641  ,1523104,1523119,
3206,ECK12T3643  ,1523147,1523162,
3207,ECK12T3647  ,1681711,1681726,
3208,ECK12T3649  ,1682041,1682056,
3209,ECK12T3652  ,1831996,1832011,
3210,ECK12T3654  ,1832007,1832022,
3211,ECK12T3656  ,1832018,1832033,
3212,ECK12T3660  ,1862476,1862491,
3213,ECK12T3665  ,2266214,2266229,
3214,ECK12T3667  ,2266225,2266240,
3215,ECK12T3675  ,2942597,2942612,
3216,ECK12T3684  ,3384507,3384522,
3217,ECK12T3686  ,3384518,3384533,
3218,ECK12T3696  ,3561923,3561938,
3219,ECK12T3706  ,4429712,4429727,
3220,ECK12T4462  ,106547,106565,ECK125269381
3221,ECK12T4464  ,2741200,2741218,ECK125269381
3222,ECK12T4466  ,3348448,3348466,ECK125269381
3223,ECK12T4469  ,4275151,4275169,ECK125269381
3224,ECK12T4471  ,4277420,4277438,ECK125269381
3225,ECK12T4473  ,4467555,4467573,ECK125269381
3226,ECK12T4475  ,106549,106569,ECK125269270
3227,ECK12T4478  ,485616,485636,ECK125269270
3228,ECK12T4480  ,710758,710778,ECK125269270
3229,ECK12T4482  ,711450,711470,ECK125269270
3230,ECK12T4486  ,1339111,1339131,ECK125269270
3231,ECK12T4488  ,1936315,1936335,ECK125269270
3232,ECK12T4490  ,2250770,2250790,ECK125269270
3233,ECK12T4494  ,3348428,3348448,ECK125269270
3234,ECK12T4496  ,3841767,3841787,ECK125269270
3235,ECK12T4499  ,4114433,4114453,ECK125269270
3236,ECK12T4501  ,4277416,4277436,ECK125269270
3237,ECK12T4503  ,4635324,4635344,ECK125269270
3238,ECK12T4505  ,106547,106565,ECK125269381
3239,ECK12T4507  ,2741200,2741218,ECK125269381
3240,ECK12T4509  ,3348448,3348466,ECK125269381
3241,ECK12T4512  ,4275151,4275169,ECK125269381
3242,ECK12T4514  ,4277420,4277438,ECK125269381
3243,ECK12T4516  ,4467555,4467573,ECK125269381
3244,ECK12T4518  ,1571879,1571898,ECK125269250
3245,ECK12T4520  ,1571838,1571857,ECK125269250
3246,ECK12T4522  ,1571795,1571814,ECK125269250
3247,ECK12T4524  ,1582476,1582495,ECK125269250
3248,ECK12T4526  ,1582312,1582331,ECK125269250
3249,ECK12T4528  ,1655606,1655625,ECK125269250
3250,ECK12T4531  ,3653924,3653943,ECK125269250
3251,ECK12T4533  ,3653944,3653963,ECK125269250
3252,ECK12T4535  ,3653857,3653876,ECK125269250
3253,ECK12T4537  ,3664704,3664723,ECK125269250
3254,ECK12T4539  ,3664676,3664695,ECK125269250
3255,ECK12T4541  ,491054,491069,
3256,ECK12T4543  ,121904,121919,
3257,ECK12T4545  ,4361767,4361782,
3258,ECK12T4547  ,554556,554571,
3259,ECK12T4549  ,1268130,1268145,
3260,ECK12T4552  ,667927,667942,
3261,ECK12T4554  ,3839966,3839981,
3262,ECK12T4556  ,53539,53554,
3263,ECK12T4561  ,4424690,4424705,
3264,ECK12T4564  ,3206511,3206526,
3265,ECK12T4566  ,2624961,2624976,
3266,ECK12T4568  ,4003274,4003289,
3267,ECK12T4570  ,3360934,3360949,
3268,ECK12T4572  ,3432339,3432354,
3269,ECK12T4574  ,2162841,2162856,
3270,ECK12T4577  ,1500431,1500446,
3271,ECK12T4579  ,2192410,2192425,
3272,ECK12T4581  ,2212179,2212194,
3273,ECK12T4583  ,2112963,2112978,
3274,ECK12T4585  ,2748613,2748628,
3275,ECK12T4588  ,4473760,4473775,
3276,ECK12T4591  ,4603253,4603268,
3277,ECK12T4594  ,2788907,2788922,
3278,ECK12T4597  ,1583498,1583513,
3279,ECK12T4600  ,1607368,1607383,
3280,ECK12T4603  ,1632675,1632690,
3281,ECK12T4605  ,1227083,1227098,
3282,ECK12T4607  ,2388560,2388575,
3283,ECK12T4609  ,2449768,2449783,
3284,ECK12T4611  ,4313474,4313489,
3285,ECK12T4613  ,3647502,3647517,
